0,1,2,3
supplier 3,summit,JN8AZ1MUXCW705455,undergoing upgrades
supplier 3,vault,1FMEU6DE9AU597283,undergoing training
supplier 2,bastion,1G6AB5RA7F0328616,under evaluation
supplier 1,beacon,WA1YL54B25N711173,retired
supplier 2,homestead,5FPYK1F5XEB367249,in transit
supplier 1,fortress,WBA5A5C5XFD374542,undergoing testing
supplier 1,mirage,JM1CR2W33A0353267,reserve
supplier 3,shelter,SCFEBBAK4BG965239,under maintenance
supplier 0,manor,1N4AA5AP8CC536746,in transit
supplier 4,retreat,1G6DV8EP8D0896189,under evaluation
supplier 2,fortress,WAUNF98P08A682584,recalled
supplier 4,tower,WBAYP1C55DD998802,under analysis
supplier 2,cove,JN8AS5MT8DW111192,retired
supplier 0,beacon,1B3CB8HB9AD184877,awaiting deployment
supplier 4,cabin,3GYFK66N55G816774,temporary storage
supplier 3,isle,WBANE73576C439658,inactive
supplier 2,lodge,WVWAN7AN2DE891099,in transit
supplier 1,frost,JTJBM7FX4B5909419,lost in action
supplier 2,beacon,1G6DV57V280246127,under analysis
supplier 1,retreat,1FTWX3D5XAE330095,retired
supplier 0,lodge,5J8TB18538A280100,reserve
supplier 0,beacon,1FTMF1EW5AK200071,in transit
supplier 2,shelter,1G6DG8E39E0694924,temporary storage
supplier 0,fortress,JH4CU2E80DC948672,temporary storage
supplier 0,summit,1N4AL3AP0EC732827,awaiting deployment
supplier 0,depot,WBANU53519B639419,recalled
supplier 1,fortress,SCFAD02A68G564738,standby
supplier 3,retreat,WAUWGAFC1DN261205,recalled
supplier 4,shelter,WBA3C3C55FK933030,reserve
supplier 1,shrine,2B3CL3CGXBH036860,under maintenance
supplier 2,frost,JH4DC538X3S621325,in development
supplier 1,shrine,WBANB53596C909198,undergoing testing
supplier 4,isle,KNAFX6A80F5103781,recalled
supplier 1,homestead,TRUXD38J891572884,temporary storage
supplier 4,hideaway,5FPYK1F23DB486247,destroyed
supplier 0,cabin,WAUMFAFL2DN994518,reassigned
supplier 1,nexus,WDDGF4HB4EA043953,in development
supplier 4,depot,YV4952CF9E1035560,critical condition
supplier 2,vault,WAUFGAFC5FN647760,covert operation
supplier 3,shelter,WBAWC3C55AP253928,under maintenance
supplier 3,beacon,1GD311CG2FZ575290,surveillance mode
supplier 0,cove,1FTEW1E86AF480792,lost in action
supplier 0,hideaway,KMHHT6KD3CU164302,critical condition
supplier 2,isle,JN8AS5MT9AW667054,standby
supplier 2,summit,WBADW3C54BE073108,under evaluation
supplier 3,nexus,WVWAA7AH0AV597167,under repair
supplier 4,shrine,JM3TB2BV4E0236855,awaiting deployment
supplier 3,cove,3G5DA03E05S761348,covert operation
supplier 3,depot,1G6AY5S35E0902669,under analysis
supplier 4,beacon,JM3TB2BA8B0233109,covert operation
supplier 1,depot,3D73M4HL8BG236777,in transit
supplier 1,summit,3C3CFFCR9DT751068,reserve
supplier 2,shelter,5BZBF0AA2EN719548,reserve
supplier 2,fortress,1GYS4PKJ6FR955931,emergency standby
supplier 2,lodge,WDDGF4HB6DA137217,reserve
supplier 4,vault,3C3CFFFH1ET658906,retired
supplier 1,summit,WBAGN63414D811030,emergency standby
supplier 1,vault,5GADT13S162353809,temporary storage
supplier 4,hideaway,3N1AB7AP8FY316217,emergency standby
supplier 2,shelter,WBAAZ33493K949546,awaiting deployment
supplier 1,hideaway,WAUDFAFL9AA515952,reserve
supplier 4,homestead,5TFBY5F16DX277442,destroyed
supplier 4,tower,1D4RE5GG7BC884726,covert operation
supplier 3,vault,WBAKB4C5XCC429230,awaiting deployment
supplier 2,homestead,1G6AJ1R30F0785409,inactive
supplier 2,nexus,5GAKVAKD6EJ202196,reserve
supplier 2,isle,5GAKRAED1CJ392423,undergoing testing
supplier 4,shrine,WAUKFBFL8BN051611,inactive
supplier 4,vault,KNAFX5A89F5369147,surveillance mode
supplier 2,lodge,WAUEG98E46A726708,undergoing upgrades
supplier 2,isle,5FNYF3H46EB415293,under maintenance
supplier 3,homestead,WAUPFBFM3BA484484,destroyed
supplier 3,homestead,1G4HJ5EM3AU414033,reassigned
supplier 0,vault,5J6TF1H53FL493238,critical condition
supplier 0,vault,JTHBK1GG1D2738989,awaiting deployment
supplier 0,frost,WAUBFAFL0FA962913,in development
supplier 1,retreat,WBAGH83461D715070,under maintenance
supplier 3,shelter,WAUEG78E76A901800,under repair
supplier 4,mirage,5J8TB3H30GL125016,destroyed
supplier 1,tower,WBAKF3C53CJ169473,temporary storage
supplier 1,mirage,JM1GJ1U54F1886544,recalled
supplier 0,beacon,WBA1J7C58EV323902,covert operation
supplier 4,manor,SALFR2BG1EH927810,retired
supplier 1,frost,WA1CMAFE0AD960854,under maintenance
supplier 4,vault,1D4PT5GK3BW552203,inactive
supplier 2,cabin,1N6AA0CC4BN318634,undergoing testing
supplier 2,tower,WA1DGBFE5DD121983,under repair
supplier 1,homestead,WAUSFAFL7AA254540,surveillance mode
supplier 2,lodge,JTDKTUD39DD304647,critical condition
supplier 1,vault,WAULC68E84A289343,undergoing training
supplier 1,manor,JH4CL96846C487053,reserve
supplier 2,cabin,5J8TB18527A936883,standby
supplier 0,retreat,JM1DE1KY4C0066874,reassigned
supplier 1,cabin,3GTU1YEJ7DG065475,under evaluation
supplier 1,hideaway,3C4PDCEGXCT754198,under analysis
supplier 3,mirage,WUADU78E98N407122,retired
supplier 0,cove,3VW517AT3FM671430,under maintenance
supplier 4,isle,3D7JB1EK9BG681908,reserve
supplier 2,summit,5FRYD4H81EB115142,reserve
supplier 2,cabin,1C4RDJEG9EC054202,retired
supplier 1,fortress,JHMZF1D49FS376250,surveillance mode
supplier 4,hideaway,WVGAV3AX5DW100208,undergoing upgrades
supplier 3,nexus,WBADR634X1G277754,undergoing testing
supplier 2,shrine,1ZVBP8JS9A5411966,reassigned
supplier 0,summit,WBAPM5C59BE545706,recalled
supplier 4,nexus,YV126MFCXF1212546,in transit
supplier 0,beacon,JTEBU4BF3CK810488,awaiting deployment
supplier 0,isle,WAUDF98E05A179739,standby
supplier 3,bastion,WBAFZ9C57DD956597,covert operation
supplier 2,hideaway,1FTEW1CF4FK148981,recalled
supplier 1,frost,SCBCP73W08C543749,in development
supplier 4,beacon,1FMJK1H56DE081799,under analysis
supplier 1,homestead,JH4CL96898C014428,destroyed
supplier 1,hideaway,1FTEX1CM6BK502151,awaiting deployment
supplier 3,cove,WBA3B3C52DJ277892,reassigned
supplier 4,cabin,WVWAP7AN4EE934479,standby
supplier 1,retreat,WDDHF8JB4DA750331,in development
supplier 0,beacon,2G61V5S39D9998982,under evaluation
supplier 2,cabin,JTEBU5JR5D5308678,undergoing testing
supplier 0,lodge,WAU2GAFC7DN997385,emergency standby
supplier 3,depot,JTDKN3DPXF3614001,in transit
supplier 2,depot,1FTMF1E89AF670758,surveillance mode
supplier 1,summit,3D73M3HL7BG860743,undergoing upgrades
supplier 0,manor,WBA6A0C50FG210299,destroyed
supplier 3,fortress,WBA3C3C53EF936368,under evaluation
supplier 0,nexus,YV1672MC5CJ021781,reassigned
supplier 4,nexus,WBA3C3C53EP300530,undergoing testing
supplier 4,homestead,1G6YX36D595979589,undergoing training
supplier 2,cabin,3D73M4CL2AG477093,under repair
supplier 0,cove,2T1BU4EE7CC055838,critical condition
supplier 2,summit,SALVP2BGXFH386260,under analysis
supplier 2,summit,5TFAW5F17EX120750,destroyed
supplier 4,fortress,2G4GN5EX1E9692801,undergoing testing
supplier 3,retreat,WBALL5C53FP193900,emergency standby
supplier 0,frost,WP0CA2A86ES200077,temporary storage
supplier 2,summit,WBAVC53528F242554,lost in action
supplier 0,summit,5XYZT3LBXEG543533,under maintenance
supplier 0,bastion,SALAG2D40CA869956,under maintenance
supplier 2,nexus,JTDKN3DP5C3831922,under evaluation
supplier 1,summit,5GAKRAED3BJ763449,lost in action
supplier 0,hideaway,5UXFF0C58AL670913,in transit
supplier 3,fortress,WAUVC68E02A888145,in transit
supplier 0,frost,WAUWKAFRXAA294791,inactive
supplier 2,retreat,1FTEX1C85AF620878,undergoing upgrades
supplier 3,summit,ZFBCFACHXFZ774847,critical condition
supplier 1,tower,WBAGL63432D724054,under analysis
supplier 4,frost,1HGCP2E42AA111016,critical condition
supplier 4,bastion,4T1BF1FK4DU145218,awaiting deployment
supplier 2,isle,WAU3VAFR2CA844630,undergoing upgrades
supplier 1,frost,1FMJU2A55AE547292,undergoing testing
supplier 2,frost,1G6DG577890137586,surveillance mode
supplier 3,summit,WP0CA2A86FS347114,undergoing upgrades
supplier 4,nexus,WAUSF98E87A166120,in development
supplier 4,beacon,KMHHT6KD7AU957003,under analysis
supplier 2,manor,WBA3D5C5XEF890594,under evaluation
supplier 3,vault,WBA1F5C52FV028415,undergoing upgrades
supplier 2,shelter,1D7RW3GK8AS938953,under analysis
supplier 0,shrine,1G4HR54K324867658,under analysis
supplier 4,manor,1G6YV36A665129588,under maintenance
supplier 3,vault,WBAEK13426C770645,under maintenance
supplier 1,manor,1VWAH7A34CC854391,in development
supplier 4,fortress,1N6AD0CW5EN814273,reserve
supplier 1,beacon,WBAPK5C53BA183322,standby
supplier 0,cove,YV126MFC4F2854139,critical condition
supplier 0,fortress,JN1CV6AP1FM750072,reserve
supplier 3,shelter,WAUCFAFR5DA292474,under repair
supplier 4,homestead,WAUDFBFL4AN418480,retired
supplier 2,summit,19UUA75698A807158,lost in action
supplier 0,cabin,SCBBP9ZA3DC208482,under repair
supplier 2,fortress,JN8AF5MR1ET908640,undergoing training
supplier 2,cove,JTMHY7AJ0E4209217,under repair
supplier 2,nexus,WBA3X5C55ED017998,reassigned
supplier 3,isle,WBA3B9C58EP610677,temporary storage
supplier 4,summit,JH4KB2F68CC721727,critical condition
supplier 2,beacon,WAULC58EX3A998848,under evaluation
supplier 1,mirage,WBAYP9C50ED768214,critical condition
supplier 4,beacon,1FTFW1E80AK757772,undergoing training
supplier 1,isle,WBS3U9C56FP612113,retired
supplier 1,cabin,WA1VFAFL3DA619892,under evaluation
supplier 0,bastion,WBAWB73548P481889,under analysis
supplier 3,shrine,JN1BY1PP7FM802477,temporary storage
supplier 2,beacon,JA32X2HU5DU137519,recalled
supplier 4,manor,KMHTC6AD1DU492427,emergency standby
supplier 1,retreat,WAUKH78E98A614235,in development
supplier 4,lodge,1FTEX1C84AF465420,undergoing training
supplier 2,bastion,JH4DC53806S904739,awaiting deployment
supplier 1,nexus,2HKRM3H54FH227992,surveillance mode
supplier 2,cabin,1N6AA0CJ2EN169868,undergoing testing
supplier 4,cabin,WBANE53566B121976,under analysis
supplier 3,summit,5J6TF1H5XFL689922,awaiting deployment
supplier 3,nexus,WAULC58E02A821501,in development
supplier 3,isle,5J6TF1H59DL857627,undergoing training
supplier 4,cove,1GYUKCEF1AR772945,surveillance mode
supplier 2,mirage,ZFBCFACH1FZ955075,recalled
supplier 0,retreat,WBALM7C53CE587882,undergoing training
supplier 4,cove,WDDUG7JB1FA553108,undergoing training
supplier 1,depot,JN1CV6FE6FM963249,undergoing training
supplier 0,depot,WAUMFAFL7AA120118,recalled
supplier 3,frost,WAUEF48H57K451989,lost in action
supplier 1,cabin,JTJBC1BA4C2074345,surveillance mode
supplier 4,mirage,2G61R5S32E9308205,destroyed
supplier 2,nexus,1N6BF0KX9FN037400,reserve
supplier 2,retreat,WAUCFAFR2CA189348,reserve
supplier 3,frost,1G6DC67A490952350,covert operation
supplier 2,fortress,2G4GT5GX0E9785392,lost in action
supplier 4,nexus,1D7RW5GKXBS238526,in development
supplier 2,homestead,JTHBP5C22C5866156,under analysis
supplier 0,vault,2G4G15GV0B9278878,emergency standby
supplier 0,lodge,1D7RV1GT3AS293497,surveillance mode
supplier 1,tower,WBACK73481L304639,covert operation
supplier 1,tower,2G61V5S83E9003576,under analysis
supplier 4,hideaway,WBA4A5C58FD057399,retired
supplier 4,shrine,WUAAU34209N100530,recalled
supplier 1,nexus,5TDBW5G16FS692967,surveillance mode
supplier 4,homestead,2V4RW3DG6BR173034,awaiting deployment
supplier 4,bastion,KMHFG4JG4CA705077,active
supplier 4,vault,5LMJJ2H50CE428762,temporary storage
supplier 1,cabin,WAUVT58E65A945639,active
supplier 2,shelter,WAUFFBFL8BN612360,undergoing upgrades
supplier 0,retreat,19UUA65686A828767,in development
supplier 2,homestead,SALVP1BG1CH236317,temporary storage
supplier 0,nexus,WAULT58E85A722266,temporary storage
supplier 1,bastion,WBAEU33482P819145,emergency standby
supplier 0,retreat,5N1AR2MM7DC174425,in development
supplier 2,mirage,WBS3C9C57FJ265915,reserve
supplier 0,lodge,1FTWX3A58AE118591,standby
supplier 4,depot,1G4GD5ER1CF902631,under repair
supplier 1,beacon,JA32U1FU0BU743698,under repair
supplier 4,depot,1G6DM577590491879,in development
supplier 4,isle,3N1BC1CP3CK157939,under maintenance
supplier 4,cove,1FMCU4K38BK000411,destroyed
supplier 4,cove,4A37L3ET2AE652324,in development
supplier 1,frost,JTDKDTB31E1390923,in transit
supplier 0,mirage,WA1LFAFP0BA208599,surveillance mode
supplier 1,isle,WBANE53506C218343,in transit
supplier 2,frost,3GYFNDEY9BS284235,critical condition
supplier 4,homestead,1VWAH7A38EC147331,in development
supplier 2,frost,WA1LMBFE0AD899625,undergoing testing
supplier 2,beacon,1NXBU4EE5AZ027659,in development
supplier 0,homestead,WAUSF98K69N246419,lost in action
supplier 2,isle,TRUWT28N931006686,under analysis
supplier 2,tower,2C4RDGBGXFR945809,undergoing testing
supplier 3,mirage,SCFAD02A68G021728,emergency standby
supplier 3,tower,WAUVF78K09A914188,under maintenance
supplier 2,bastion,WAUBFAFL9EA979773,active
supplier 3,hideaway,WBAUL7C52AV741132,under repair
supplier 2,cove,1G4HP54KX4U319665,covert operation
