0,1,2,3
supplier 2,radio earpiece,1GD21ZCG2BZ422137,inactive
supplier 3,secure smartphone,1GD02ZCG0CZ444272,inactive
supplier 3,voice changer device,YV4952CF1B1792108,under repair
supplier 1,secure backpack,1GD11XEGXFF900034,under analysis
supplier 2,covert watch,3D4PG4FB5BT227946,in development
supplier 2,tactical radio,WBA3C3C58EP719473,in transit
supplier 4,secure laptop,KM8JT3AF8EU786092,covert operation
supplier 1,covert watch,WDDPK5HA0FF245458,undergoing upgrades
supplier 0,radio backpack,WDDHF0EB0FB101134,standby
supplier 4,secure backpack,JH4CU2F65AC305968,critical condition
supplier 4,data encryption module,2C3CCAPG9DH915027,undergoing upgrades
supplier 1,secure smartphone,WAUKG58E45A086560,lost in action
supplier 4,covert watch,1GTN1TEX2BZ295319,lost in action
supplier 4,encryption device,WBAKB0C56BC525167,destroyed
supplier 4,handheld transceiver,WBAVL1C59EV436623,recalled
supplier 0,secure wi-fi hotspot,YV1902AH3C1547344,undergoing training
supplier 2,covert pen,3D73Y4HL5BG326389,undergoing upgrades
supplier 0,handheld transceiver,WBA3C1C54DK141405,standby
supplier 4,voice changer device,KMHTC6AD8EU144674,temporary storage
supplier 1,voice changer device,WA1LGAFEXED538216,active
supplier 4,tactical antenna,1FMEU3BE7AU777427,lost in action
supplier 3,secure messaging app,1GD11ZCG7CF906349,under repair
supplier 3,data encryption module,4A31K5DF1CE878373,active
supplier 2,voice changer device,TRUXD38J291255019,in development
supplier 3,data transmitter,1G6AH5SX3E0736395,covert operation
supplier 0,radio earpiece,WAURVAFA2AN334899,undergoing testing
supplier 3,secure wi-fi hotspot,WBA3B1C59FP349305,critical condition
supplier 2,satellite phone,3N6CM0KN3DK056763,lost in action
supplier 2,tactical radio,WBAYB6C50ED486815,recalled
supplier 3,encryption device,3D7TT2CT8BG621660,in transit
supplier 4,tactical headset,2B3CK8CT9AH903600,standby
supplier 3,data transmitter,JHMZF1C42DS882162,under analysis
supplier 3,tactical headset,WAUPFAFM9CA005139,under repair
supplier 4,tactical antenna,3GTU1YEJ9DG247307,critical condition
supplier 0,handheld transceiver,WAUDF58EX5A731515,in transit
supplier 3,secure backpack,KNAGN4AD4F5040051,under repair
supplier 0,radio backpack,JM3TB2BA0E0041817,reassigned
supplier 2,satellite phone,3G5DA03L66S012117,active
supplier 2,secure smartphone,1D4PU4GK3AW756618,emergency standby
supplier 4,tactical headset,KNDPB3ACXE7204273,critical condition
supplier 0,radio backpack,WAUMGBFL0AA381206,awaiting deployment
supplier 1,radio backpack,WP0AA2A9XCS453884,retired
supplier 1,handheld transceiver,WAUAH74F16N963941,active
supplier 3,data encryption module,1GYS3JEF3ER667158,reserve
supplier 3,secure backpack,SCBZU25E01C063212,under repair
supplier 2,secure smartphone,WBAPN7C58BF246615,temporary storage
supplier 4,data transmitter,19UUA8F28EA545744,under analysis
supplier 1,handheld transceiver,1G6KH5E67BU459424,lost in action
supplier 4,encryption device,WAUCD54B24N791406,awaiting deployment
supplier 1,secure tablet,WA1CGBFE2BD025804,under maintenance
supplier 2,secure backpack,KMHTC6AD9FU707796,under repair
supplier 2,satellite phone,KMHTC6AD8DU069196,undergoing training
supplier 0,secure laptop,1G6DM5EY7B0857682,reassigned
supplier 3,data encryption module,1FBNE3BL1DD677963,covert operation
supplier 2,voice changer device,WAULH64B61N861480,awaiting deployment
supplier 4,tactical headset,WBA3N7C58EF332137,critical condition
supplier 0,radio backpack,5TDBM5G1XAS970039,in development
supplier 4,secure smartphone,1GD220CG4CZ217509,under repair
supplier 3,secure wi-fi hotspot,5N1BA0ND0FN349930,active
supplier 4,data encryption module,1G6AC5SX2F0915463,in transit
supplier 2,secure laptop,WAU3FAFR3CA143205,inactive
supplier 3,secure walkie-talkie,2C3CDXGJ2DH225180,inactive
supplier 4,radio earpiece,SCFEDCAD1AG666890,emergency standby
supplier 4,covert watch,1ZVBP8AM9C5636893,reserve
supplier 1,satellite phone,1GD422CG6EF822432,undergoing testing
supplier 3,secure walkie-talkie,WAUXL58E34A170210,covert operation
supplier 0,radio backpack,WAULC68E65A107849,under evaluation
supplier 4,secure backpack,5N1AA0NEXFN253789,in development
supplier 3,radio backpack,1D7CE5GK9AS613555,under evaluation
supplier 0,tactical headset,VNKKTUD30FA960652,destroyed
supplier 4,radio backpack,JTEBU5JR2E5260767,critical condition
supplier 3,secure backpack,SCBET9ZA8F8025948,surveillance mode
supplier 1,secure wi-fi hotspot,3VW4A7AT8DM901097,standby
supplier 1,tactical headset,WBAUN13519V476061,retired
supplier 4,tactical antenna,1D7RB1CPXAS354703,undergoing upgrades
supplier 1,data encryption module,1N6AA0CH7FN128943,undergoing testing
supplier 1,secure walkie-talkie,JTDKDTB3XF1050610,under repair
supplier 2,secure smartphone,JN1AJ0HPXCM536151,recalled
supplier 3,satellite phone,1N6BF0KM7FN101245,covert operation
supplier 2,secure tablet,SALAC2D46AA937895,in development
supplier 3,tactical antenna,3VWA17AU2FM519291,under analysis
supplier 0,covert pen,3GYEK62N74G997411,under evaluation
supplier 0,data transmitter,19VDE1F32EE068530,critical condition
supplier 3,satellite phone,1G6DM577X90986871,reserve
supplier 0,tactical radio,JTDKDTB36D1113439,recalled
supplier 3,secure tablet,TRUSC28N821977515,under evaluation
supplier 1,secure laptop,5N1AA0NC3DN855221,retired
supplier 2,secure messaging app,JM1NC2NF3E0215174,inactive
supplier 0,secure laptop,WA1YD64B83N478870,reserve
supplier 0,handheld transceiver,55SWF4JB1FU668866,inactive
supplier 2,secure smartphone,WA1CGAFP1FA348809,covert operation
supplier 2,secure wi-fi hotspot,WA1AY94L39D132630,reassigned
supplier 4,secure walkie-talkie,1FTFW1E89AK351067,reassigned
supplier 1,data transmitter,JM1DE1KY6D0926727,undergoing upgrades
supplier 0,secure walkie-talkie,WAUFGBFB4BN996545,reserve
supplier 1,secure walkie-talkie,3VW1K7AJ6FM898606,under maintenance
supplier 1,covert pen,JN1CV6FE2AM585553,inactive
supplier 0,covert watch,1FTEW1CF7FK510799,recalled
supplier 4,data encryption module,SCFAB02A36G036805,under evaluation
supplier 1,voice changer device,2G4WE587161743625,inactive
supplier 1,tactical radio,JN1BJ0HR5EM215868,surveillance mode
supplier 1,encryption device,SCBCR73W58C296898,temporary storage
supplier 0,tactical antenna,5FRYD4H65EB409741,retired
supplier 4,voice changer device,YV4902BZXE1297971,undergoing testing
supplier 4,satellite phone,1D4RE3GGXBC403730,undergoing upgrades
supplier 1,radio backpack,SALSF2D49BA055018,lost in action
supplier 3,satellite phone,3VWML7AJXEM599872,destroyed
supplier 2,tactical antenna,WP0CB2A89FK683126,lost in action
supplier 1,secure laptop,WBAYM1C56DD774057,in transit
supplier 4,secure laptop,JN1CV6FE2AM660543,inactive
supplier 2,handheld transceiver,TRUSC28N631145706,temporary storage
supplier 3,covert pen,1G4CW54K454030201,undergoing testing
supplier 0,covert pen,19XFA1F27AE484103,reassigned
supplier 1,secure smartphone,5TDBK3EH7DS232455,in transit
supplier 3,tactical headset,1N4AB7AP7EN014979,under evaluation
supplier 3,secure wi-fi hotspot,1GYUKJEF3AR579975,undergoing testing
supplier 0,secure laptop,WBAKE5C55CE223637,under maintenance
supplier 0,secure backpack,2G4GK5EX7F9051713,retired
supplier 2,satellite phone,YV140MAB8F1590034,under repair
supplier 2,secure messaging app,5GAKVAED0CJ903261,emergency standby
supplier 2,radio backpack,1GYFK43858R273059,in transit
supplier 4,secure laptop,1G6AB5SA0D0974295,destroyed
supplier 1,secure tablet,SALVP1BG1CH569892,under maintenance
supplier 2,tactical antenna,1GYS3FEJ5CR841827,surveillance mode
supplier 1,covert pen,JN1AV7AR2FM985062,undergoing upgrades
supplier 1,secure messaging app,WBAPM5C50BA562787,retired
supplier 3,tactical antenna,1C3CCBAGXEN380717,under repair
supplier 3,secure walkie-talkie,5YMGZ0C51BL766002,in development
supplier 3,data encryption module,2G61L5S38E9921009,under maintenance
supplier 2,encryption device,WBAUC9C55DV668760,lost in action
supplier 2,voice changer device,5FPYK1F21BB385852,in transit
supplier 2,radio earpiece,WP1AA2A22DL767281,inactive
supplier 2,secure tablet,WAUBC48H15K059603,inactive
supplier 0,satellite phone,WBA3N7C55EK409201,reserve
supplier 0,secure wi-fi hotspot,WBADX7C53DJ092974,under maintenance
supplier 2,secure wi-fi hotspot,1C4RDJEG1CC382727,undergoing upgrades
supplier 1,voice changer device,1G6DF8E52C0513650,in development
supplier 1,satellite phone,WAUML64B74N614296,standby
supplier 1,satellite phone,WA1UFAFLXEA752307,in development
supplier 1,covert pen,WAUHFBFL2DN242874,undergoing upgrades
supplier 1,secure tablet,WAUHF98P56A273751,critical condition
supplier 3,tactical headset,WAUEH78E26A184140,destroyed
supplier 1,secure laptop,WBANU53589C140305,active
supplier 1,tactical radio,3C4PDCAB1CT359384,under repair
supplier 1,secure tablet,1FTWW3B5XAE223165,reassigned
supplier 3,covert pen,1N6AA0ED6FN571692,under maintenance
supplier 2,secure laptop,1G6KF54964U201903,in development
supplier 1,voice changer device,3N6CM0KN1EK511420,recalled
supplier 2,secure tablet,WAULC68E95A631643,in transit
supplier 3,secure wi-fi hotspot,WBA3R1C51FK416553,emergency standby
supplier 1,secure messaging app,JM1DE1KY5E0583006,in transit
supplier 1,secure walkie-talkie,WAUVC58E52A296055,recalled
supplier 1,tactical headset,4JGDF2EE2FA067648,reserve
supplier 1,secure smartphone,5N1CR2MN9EC796527,under analysis
supplier 3,tactical radio,5XXGM4A79CG026881,undergoing training
supplier 1,secure walkie-talkie,3VW1K7AJ1CM464590,under repair
supplier 3,tactical antenna,SCFAD02AX8G062198,under repair
supplier 4,covert watch,1FA6P0G72E5780916,undergoing testing
supplier 2,secure smartphone,1G6DJ1ED5B0545889,reserve
supplier 1,secure tablet,1G6DF8E52C0672961,temporary storage
supplier 2,radio backpack,WAUDK78T09A749338,critical condition
supplier 3,secure smartphone,WA1CFAFP5CA160969,in development
supplier 0,data encryption module,WAUEH74F88N809473,reassigned
supplier 1,secure walkie-talkie,SALME1D44AA637323,lost in action
supplier 1,secure wi-fi hotspot,1G6AC5SX6E0775884,reassigned
supplier 0,radio earpiece,WAUEF98E68A200988,active
supplier 4,secure messaging app,1GTN2TEH7FZ075041,reserve
supplier 0,secure messaging app,WA1VFBFL3DA948954,under maintenance
supplier 4,satellite phone,5GAKRBKD3EJ347111,critical condition
supplier 0,tactical headset,1FMEU5DE4AU182012,destroyed
supplier 0,secure backpack,1N6AD0CU3BC550931,reserve
supplier 0,data encryption module,JH4CU25699C174329,surveillance mode
supplier 3,tactical antenna,WBSBR93462P664596,undergoing testing
supplier 3,data encryption module,1N4AB7AP6DN671917,in transit
supplier 3,data transmitter,JH4KA96653C460083,inactive
supplier 0,secure walkie-talkie,ZHWGU5BZ1CL003821,recalled
supplier 2,satellite phone,1GTN1UEH0FZ413243,temporary storage
supplier 4,tactical antenna,SCFAB22372K432112,surveillance mode
supplier 0,covert watch,5TDBY5G16ES173040,inactive
supplier 4,radio earpiece,19VDE1F53EE217707,retired
supplier 1,radio earpiece,WA1DVAFE0AD179303,standby
supplier 2,tactical radio,2G4WC582671362445,inactive
supplier 4,voice changer device,WAUDFAFLXEN127286,reassigned
supplier 2,covert watch,3C3CFFBR5ET707409,awaiting deployment
supplier 3,radio earpiece,SAJWJ0FF6F8026889,under maintenance
supplier 3,voice changer device,3D73M4CL8BG763998,undergoing testing
supplier 2,tactical radio,JTMHY7AJ7A5468694,emergency standby
supplier 3,voice changer device,WBANU53578C223240,in development
supplier 1,tactical antenna,JM1NC2SF0F0417332,temporary storage
supplier 3,data transmitter,JN1CV6FE1FM127624,undergoing testing
supplier 2,radio earpiece,WBADW3C54DJ300730,lost in action
supplier 3,voice changer device,2G4WS52J411072148,awaiting deployment
supplier 3,secure laptop,SCFBB04BX7G124648,under repair
supplier 0,handheld transceiver,JTDZN3EU5EJ155148,in transit
supplier 3,secure walkie-talkie,WA19FAFL9DA587287,retired
supplier 3,data encryption module,WAUVT58E65A528506,reassigned
supplier 2,radio earpiece,3C3CFFAR8CT920983,standby
supplier 1,secure laptop,KNALW4D4XF6052576,in development
supplier 1,secure walkie-talkie,1G6AC5SX0F0603285,lost in action
supplier 2,encryption device,19UUA56882A773306,temporary storage
supplier 1,encryption device,WAUAH74F28N504064,awaiting deployment
supplier 3,secure tablet,WAUCD64B74N851153,undergoing upgrades
supplier 1,tactical antenna,JN1CV6EK8DM250390,awaiting deployment
supplier 1,voice changer device,NM0AE8F74E1615688,recalled
supplier 1,secure walkie-talkie,WAUVFAFR6CA040644,critical condition
supplier 3,secure laptop,JN8CS1MU7DM959750,in development
supplier 1,radio backpack,1C3CDZCB1DN098522,inactive
supplier 0,secure walkie-talkie,1FMJU1J56AE295854,inactive
supplier 4,handheld transceiver,KNAFT4A20D5853559,destroyed
supplier 3,secure tablet,WAUGN94F77N869756,under evaluation
supplier 3,covert pen,WBAGG83401D519483,under analysis
supplier 4,radio backpack,5N1AR2MMXDC422599,retired
supplier 3,covert watch,3VW1K7AJ5DM785145,undergoing training
supplier 0,tactical radio,1D7RW3BK0AS339861,critical condition
supplier 0,radio backpack,JTHBE5C28A2834932,under evaluation
supplier 0,secure walkie-talkie,1G6DN57P890382605,reserve
supplier 3,tactical radio,WAULT68E35A143448,retired
supplier 4,secure messaging app,1N6BF0KX3FN714876,destroyed
supplier 0,voice changer device,WBALZ5C56CC709751,undergoing training
supplier 3,secure messaging app,5XYKT3A12BG991840,undergoing training
supplier 3,handheld transceiver,1GT01ZCG3EF867181,active
supplier 2,covert watch,JN8AF5MR1CT709360,under evaluation
supplier 4,tactical antenna,1G6DJ5E39D0601690,emergency standby
supplier 3,covert pen,JTJBM7FX8B5326089,temporary storage
supplier 3,radio backpack,1G4GG5E38CF965762,in transit
supplier 3,secure walkie-talkie,WBADT33403G248699,undergoing testing
supplier 1,tactical radio,JM1CR2W35A0650329,emergency standby
supplier 2,radio earpiece,19UYA42733A688643,under evaluation
supplier 4,tactical antenna,1G4GH5G37CF244102,in development
supplier 4,covert watch,1G6DL8EV6A0630086,under analysis
supplier 3,data transmitter,WAUDG94FX5N556193,temporary storage
supplier 3,data transmitter,1GYEC63878R687383,in development
supplier 0,secure smartphone,WAUVC58E13A041176,under evaluation
supplier 3,secure messaging app,1G6DF8EYXB0797778,emergency standby
supplier 4,encryption device,JA32U1FU4AU318774,inactive
supplier 1,secure backpack,JM3TB2BA5B0463495,inactive
supplier 3,data transmitter,1GKS2GEJ1BR103086,undergoing training
supplier 0,secure backpack,WAUGU54D61N638896,undergoing upgrades
supplier 0,secure smartphone,2HNYD18623H918302,under evaluation
supplier 4,secure backpack,1G6DU6EA5A0653535,under maintenance
supplier 0,radio backpack,1N6AA0ED9FN371180,under evaluation
supplier 2,radio earpiece,WAUSF78E37A367654,undergoing upgrades
supplier 1,tactical antenna,JHMZF1C64DS671899,reserve
supplier 0,tactical antenna,JN1AZ4EH3FM799874,under evaluation
supplier 3,tactical headset,WDDGF4HB6EG689833,under maintenance
supplier 0,secure wi-fi hotspot,YV126MFK0F1660933,undergoing testing
supplier 3,secure tablet,1GD11XEG2FF639627,reassigned
supplier 1,data transmitter,WBAWB73597P828129,destroyed
supplier 3,voice changer device,WAUBF78E08A390682,standby
supplier 0,tactical headset,1G6AB5RA1F0872562,destroyed
supplier 0,secure tablet,JN1CV6FE2BM331102,retired
supplier 2,secure messaging app,3VWC17AUXFM730781,reserve
supplier 3,secure wi-fi hotspot,WBAEV33432P027630,recalled
supplier 4,tactical headset,5YMGZ0C56BL060272,recalled
supplier 3,secure wi-fi hotspot,WAUVT64B93N981395,temporary storage
