0,1,2,3
supplier 2,fixed-wing uav,WAUDF78E88A262070,undergoing upgrades
supplier 2,reconnaissance uav,WBAUN1C50CV680454,under repair
supplier 1,glider,JA32U1FU9CU386815,undergoing training
supplier 5,high-altitude uav,WAUEH98E08A042805,undergoing upgrades
supplier 4,aerial,SCFHDDAJXCA088996,undergoing training
supplier 5,reconnaissance uav,1GYS4KEF3ER197717,in transit
supplier 4,security,WBSPM9C53AE341808,reassigned
supplier 3,glider,3N1CN7AP6EL578734,surveillance mode
supplier 0,autonomous,1FTMF1CW9AF969023,surveillance mode
supplier 5,mini,WAUFEAFM7BA669338,under analysis
supplier 5,vtol,1N6BF0KXXFN157450,undergoing testing
supplier 2,armed uav,1C6RD7JT2CS770214,under maintenance
supplier 4,stealth recon,WBAEJ13472A903103,in transit
supplier 4,nano,JH4NA12651T867354,recalled
supplier 4,fixed-wing uav,KL4CJHSBXFB992422,under repair
supplier 0,autonomous,2HNYD28878H481458,in transit
supplier 3,mav,19UUA8F31EA447602,destroyed
supplier 0,stealth,1FTMF1CW3AF188448,lost in action
supplier 0,hover,WAUHGAFC6CN359069,destroyed
supplier 1,glider,3D7TP2CT7BG702623,active
supplier 0,recon,SAJWA1CB0CL464288,active
supplier 3,aerial,WAUAVAFD0CN039987,reserve
supplier 4,recon,JTHBB1BA6C2852956,undergoing upgrades
supplier 1,glider,2G4WS55J051453657,under maintenance
supplier 0,high-altitude uav,2T1BU4EE0CC158857,in transit
supplier 5,reconnaissance uav,WVGAV3AX2DW567165,under repair
supplier 0,fixed-wing uav,WA1CGAFE4ED277603,undergoing training
supplier 3,nano,19UUA66234A225489,standby
supplier 1,fixed-wing uav,JA32U2FU2DU982095,destroyed
supplier 0,surveillance uav,3N1CE2CP0EL111504,critical condition
supplier 4,high-altitude uav,JN8AF5MR1DT150054,reserve
supplier 5,vtol,19VDE1F51DE679701,covert operation
supplier 5,surveillance,JTDBT4K36C1979813,covert operation
supplier 1,stealth,1G6DP5E37C0322493,under maintenance
supplier 4,reconnaissance uav,1G6D25EY3B0873805,in transit
supplier 4,aerial,JM1NC2NF7E0116017,retired
supplier 2,high-altitude uav,1FBSS3BL3AD326866,under maintenance
supplier 4,recon,WAUXD68D82A279298,inactive
supplier 0,surveillance,SCBLE37G56C536522,temporary storage
supplier 3,surveillance uav,1GYS4BEF7ER095059,destroyed
supplier 5,surveillance uav,2FMGK5D83FB526788,reserve
supplier 0,mav,1G4GG5E31CF379906,surveillance mode
supplier 4,mini,1D7CW3GK3AS431500,reassigned
supplier 2,glider,WAUAC48H45K183814,lost in action
supplier 1,stealth,WAURFAFRXCA464362,lost in action
supplier 5,stealth recon,1G6DA5EY6B0616818,retired
supplier 2,armed uav,2C3CCAJG1EH165245,in development
supplier 4,fixed-wing uav,JN8AZ1MU9AW769242,recalled
supplier 0,tactical,WA1YD54B24N223935,reserve
supplier 1,mav,2C3CDXEJ2EH838372,under repair
supplier 5,armed uav,WBABS53492E823219,active
supplier 4,tactical,3C4PDCDG7DT827854,inactive
supplier 5,hover,1G4PS5SK1D4546529,lost in action
supplier 2,nano,1G6DA1E35C0063917,emergency standby
supplier 0,reconnaissance uav,WAUDFAFL8DN157384,retired
supplier 0,recon,WAUBH78E16A173116,covert operation
supplier 1,security,1G6DL8EG6A0649545,reserve
supplier 0,armed uav,JH4KC1F35EC399189,recalled
supplier 4,stealth recon,WBAYE4C5XFD322050,recalled
supplier 1,micro,1FTEW1C82AK093120,awaiting deployment
supplier 1,glider,YV1672MK5D2799808,under maintenance
supplier 1,armed uav,3D73M4CL2BG793255,temporary storage
supplier 0,hover,KNAGM4A74B5488765,under maintenance
supplier 3,armed uav,WAUAF98E37A879115,in development
supplier 1,mini,19XFB4F34EE009120,in development
supplier 3,surveillance uav,KMHFH4JG6FA559881,under analysis
supplier 5,hover,WBSKG9C57DE266035,inactive
supplier 4,surveillance,WBADW3C59BE638985,awaiting deployment
supplier 0,aerial,WAUVC68E42A994873,under repair
supplier 3,nano,5N1BA0NC5FN348148,recalled
supplier 2,mini,2FMDK3AK8DB989594,covert operation
supplier 1,security,5J6TF1H50EL751035,undergoing upgrades
supplier 2,vtol,1D7RV1CT4AS445230,reassigned
supplier 0,nano,WAUMR94E69N862279,temporary storage
supplier 2,mini,JN1BY1AP9DM048410,destroyed
supplier 0,vtol,SCBFR7ZAXDC538006,inactive
supplier 1,recon,WBAWL73528P954458,active
supplier 4,hover,KNDJN2A24E7416522,in transit
supplier 2,hover,WA1VFAFL9EA419102,undergoing upgrades
supplier 2,recon,JM1CW2CL7F0510772,reserve
supplier 0,aerial,2C3CCABG6DH368337,in development
supplier 3,hover,5UMCN93402L408805,under analysis
supplier 3,high-altitude uav,SCBBB7ZH6EC074665,under analysis
supplier 4,nano,WAUVF78K59A904613,temporary storage
supplier 1,aerial,1GYUCGEF7AR885495,under maintenance
supplier 0,stealth recon,WP0CA2A84CS466288,undergoing upgrades
supplier 1,hover,WAUBFCFL3CN014943,surveillance mode
supplier 1,hover,WAUDFBFL2AN092470,temporary storage
supplier 0,tactical,1HGCR6F5XFA558998,under maintenance
supplier 2,surveillance uav,JM1NC2MF6D0080854,critical condition
supplier 5,aerial,3C4PDCAB8ET837030,surveillance mode
supplier 3,fixed-wing uav,1GKUCHE04AR965414,temporary storage
supplier 2,glider,JH4DC54833S226496,covert operation
supplier 3,aerial,1FTKR1AD4BP286223,awaiting deployment
supplier 2,mav,1C4RDJDG5DC828431,under maintenance
supplier 4,security,1FTEW1CM6DF155743,under analysis
supplier 0,high-altitude uav,1FMNE1BW3AD316851,reassigned
supplier 5,autonomous,1N6AF0LX6FN348549,undergoing testing
supplier 0,surveillance,1FTEW1C8XAK922466,critical condition
supplier 4,surveillance,1C4RDJAG1EC756147,temporary storage
supplier 2,stealth,WA1YD64B25N745424,under analysis
supplier 2,autonomous,WBADT43492G199779,destroyed
supplier 3,armed uav,WUAPV54B13N047900,under maintenance
supplier 4,recon,WAUGGBFC2CN234538,awaiting deployment
supplier 0,mini,JN1AZ4EH6CM740524,reserve
supplier 1,aerial,WAUAH94F88N606030,retired
supplier 1,recon,3GTU2YEJ6CG344802,active
supplier 2,hover,2V4RW3DG1BR722770,reassigned
supplier 0,tactical,5N1AN0NW8FN084322,awaiting deployment
supplier 3,stealth,JTMHY7AJ2A4208094,destroyed
supplier 5,fixed-wing uav,1G6DC8E50C0170152,awaiting deployment
supplier 2,autonomous,1G4HD57297U383317,destroyed
supplier 0,surveillance,KMHHT6KD8BU294106,temporary storage
supplier 2,surveillance uav,5N1AL0MM8DC453291,in development
supplier 5,security,3N1AB6AP9CL776845,temporary storage
supplier 4,tactical,1GT01ZCG7CF767503,reserve
supplier 5,tactical,JN1AZ4EH2CM970318,in development
supplier 2,surveillance uav,1FMJK1F59AE651504,destroyed
supplier 1,fixed-wing uav,WP0AB2A82FK947360,covert operation
supplier 2,vtol,WBAFV3C57FD120526,awaiting deployment
supplier 5,glider,1D7RB1GK1BS811690,destroyed
supplier 1,nano,1G6YV36A475601532,active
supplier 4,glider,JN8AE2KP8D9301276,undergoing upgrades
supplier 1,recon,WBSKG9C58DE004802,under evaluation
supplier 4,autonomous,WP1AE2A23CL107219,undergoing upgrades
supplier 1,high-altitude uav,3D7TT2CT9AG883055,retired
supplier 5,hover,WP0CB2A88CS594403,awaiting deployment
supplier 4,mini,5N1AA0NE0FN431273,lost in action
supplier 2,micro,YV1672MK0A2343713,surveillance mode
supplier 3,surveillance uav,WVWED7AJXDW417316,under evaluation
supplier 5,vtol,2FMGK5BC1AB936523,active
supplier 2,stealth,WBA6B2C54ED821851,under repair
supplier 3,mini,5GAKVBKD6FJ528166,undergoing testing
supplier 4,autonomous,5N1AN0NU2FN969484,recalled
supplier 1,tactical,1FADP3E28FL388794,under repair
supplier 2,micro,YV1902AH9D1198174,retired
supplier 1,high-altitude uav,2G4WC552271038154,reserve
supplier 5,nano,1FTEW1C88AK329317,reassigned
supplier 4,hover,1GTN1UEH2EZ361502,covert operation
supplier 3,surveillance uav,WVGAV7AX8CW146394,inactive
supplier 4,mini,1D7RW3GK2BS124282,undergoing upgrades
supplier 4,aerial,4T1BF1FK8FU274176,covert operation
supplier 0,stealth recon,5N1AN0NUXDN207968,under maintenance
supplier 2,vtol,KL4CJCSB3EB585107,under maintenance
supplier 1,nano,2G61V5S84F9247688,awaiting deployment
supplier 4,armed uav,WAUUL78E75A717107,emergency standby
supplier 2,fixed-wing uav,SAJWA0E73D8020054,critical condition
supplier 5,surveillance uav,WDDHF7GB4EB573468,under analysis
supplier 4,surveillance uav,WBABV13405J846402,in development
supplier 4,stealth recon,3GYVKMEF4AG532606,reassigned
supplier 1,autonomous,WUAUUAFG4F7628033,recalled
supplier 3,tactical,2C3CDXHG5CH741499,standby
supplier 4,mini,YV4952BZ7E1328594,under repair
supplier 5,autonomous,WDDEJ7EB0BA643456,temporary storage
supplier 4,armed uav,3C63DRHL6CG131395,under analysis
supplier 0,surveillance,SAJWA0HPXEM546010,standby
supplier 5,fixed-wing uav,JN1AZ4EH1AM579934,retired
supplier 0,recon,2C4RVAAG7CR490571,reserve
supplier 1,reconnaissance uav,5UXWX9C56E0160181,retired
supplier 5,surveillance,WAUMR94E18N083080,under maintenance
supplier 1,nano,JTDBT4K32B1809396,standby
supplier 1,security,WVGAV7AX5CW229703,undergoing testing
supplier 0,micro,2G4WD582881323340,inactive
supplier 2,recon,1HGCR2E31DA497224,under repair
supplier 0,recon,WA1LFAFP0DA903961,inactive
supplier 5,surveillance uav,1GYS3GEF0BR761657,reserve
supplier 4,nano,WBSVA93598E724274,emergency standby
supplier 1,recon,3D7LP2ET6AG377359,retired
supplier 4,mav,1C3CCBCG2EN515864,surveillance mode
supplier 2,armed uav,1G6DP8E30D0104656,under maintenance
supplier 2,high-altitude uav,1GYUCDEF3AR248523,destroyed
supplier 1,micro,1G6AH5R34F0566486,surveillance mode
supplier 3,high-altitude uav,1FTEX1CWXAK197446,undergoing testing
supplier 4,surveillance,WAUBF98E28A688842,reassigned
supplier 2,nano,SAJWA1CB2CL510557,critical condition
supplier 0,security,WBASN2C50DC850063,in development
supplier 2,fixed-wing uav,5UXFG4C53AL879190,in development
supplier 0,vtol,1N4CL2AP1AC827412,lost in action
supplier 0,autonomous,WAUSH94F87N397391,in transit
supplier 4,micro,WAUHF98P66A512434,inactive
supplier 0,reconnaissance uav,WAUAC48H14K135038,active
supplier 2,tactical,1N6AD0CU3EN288739,inactive
supplier 5,security,SCFHDDAJ3CA583010,covert operation
supplier 1,reconnaissance uav,1FTSX2B53AE123656,destroyed
supplier 5,autonomous,1GYS3DEF1DR122415,under analysis
supplier 3,glider,5NPDH4AE5DH613574,reassigned
supplier 1,nano,WUARL48H04K287997,reserve
supplier 3,micro,1C3BCBEB1DN540072,undergoing training
supplier 5,surveillance uav,WBAYE8C50ED666508,under repair
supplier 5,armed uav,5GAKRBKD1EJ698423,under evaluation
supplier 1,recon,1G4GG5G36DF102506,recalled
supplier 4,stealth recon,JM1NC2EF8A0154186,undergoing upgrades
supplier 4,mini,WBAYE0C56ED090148,reserve
supplier 4,nano,JH4CW2H66DC526913,undergoing upgrades
supplier 0,surveillance uav,1FTEX1C82AF675045,in transit
supplier 0,autonomous,1FTDS3EL8AD328273,reassigned
supplier 4,surveillance,SCBBB7ZHXCC385643,undergoing testing
supplier 1,reconnaissance uav,4T1BK3DB4BU460978,surveillance mode
supplier 2,surveillance,JTHBE1BL7FA328993,under maintenance
supplier 3,high-altitude uav,WAUKH98E36A203955,under analysis
supplier 2,vtol,WBAYB6C57ED397310,covert operation
supplier 4,micro,1GD02XEGXFZ968762,surveillance mode
supplier 4,autonomous,JTEBU5JR4B5866857,emergency standby
supplier 2,high-altitude uav,WA1YD54B32N357270,under maintenance
supplier 5,armed uav,3GTXKYEJ3AG769680,inactive
supplier 1,glider,JH4DB75591S920075,recalled
supplier 1,surveillance,WBA3B1G54FN232897,undergoing testing
supplier 2,surveillance,SCFFBCCD6AG700801,reassigned
supplier 1,surveillance uav,2HNYD18255H432986,destroyed
supplier 2,aerial,1FTEX1CM8BK615633,emergency standby
supplier 1,mini,JTDKDTB39E1047938,under repair
supplier 1,mav,JM1NC2JF0B0173564,surveillance mode
supplier 2,mav,4USDU53487L638016,lost in action
supplier 5,nano,WBA3A9C56DF217347,under evaluation
supplier 0,vtol,5UXFA53523L260140,active
supplier 5,reconnaissance uav,3C6JD7CT4CG326740,covert operation
supplier 3,micro,WAUBF98E98A789991,lost in action
supplier 4,stealth,1G6AC5S34D0910131,destroyed
supplier 5,hover,5TDDK4CC2AS409463,under maintenance
supplier 1,surveillance uav,WA1CGBFE2ED348156,reserve
supplier 0,surveillance uav,WBALY1C50ED045715,in transit
supplier 3,nano,5GAKRBED0CJ717844,recalled
supplier 2,reconnaissance uav,19UUA65635A288369,under maintenance
supplier 4,armed uav,WAUCH74F79N094453,under maintenance
supplier 4,surveillance,JH4NA12632T066195,critical condition
supplier 4,recon,1G6DM577290070718,under maintenance
supplier 5,hover,1GYS4KEFXBR490641,critical condition
supplier 4,aerial,5FPYK1F24AB885700,in transit
supplier 4,glider,2C3CDYBT8EH312257,active
supplier 0,recon,3VW467AT7DM559627,reassigned
supplier 5,mini,1GYFK63817R444206,covert operation
supplier 0,stealth,1C3CDZCB5EN621218,undergoing training
supplier 4,mini,19XFA1E39BE242280,under analysis
supplier 5,fixed-wing uav,3LNDL2L36BR936682,covert operation
supplier 4,aerial,1G4HP57226U862376,covert operation
supplier 1,stealth,WAULD54B44N359979,reassigned
supplier 5,armed uav,1C3CCBBB8EN925431,active
supplier 4,aerial,JH4DC23111S291556,recalled
supplier 5,hover,1HGCP2E35CA820405,recalled
supplier 0,reconnaissance uav,SCFHDDAJ7CA101817,reassigned
supplier 1,surveillance uav,WBAYE4C52DD258888,reserve
supplier 3,recon,WA1WKBFP9AA254929,reserve
supplier 3,surveillance,WVGAV3AX6DW055733,critical condition
supplier 1,reconnaissance uav,WBA8Z5C55FG265166,in development
supplier 0,surveillance,WAUWFAFR1BA295883,emergency standby
supplier 0,mini,SCFAB01A98G642324,critical condition
supplier 5,hover,1FTEX1CM3BF618559,under repair
supplier 5,micro,WAUGF98K79A083311,under repair
supplier 4,nano,1D7RW3BK2BS043418,undergoing testing
supplier 2,hover,2T1BURHE3FC569764,retired
supplier 2,stealth,JH4DC54815S481649,temporary storage
supplier 3,armed uav,1G4GB5ER8CF740583,recalled
supplier 2,surveillance,3N1CN7AP5EK263591,temporary storage
supplier 1,fixed-wing uav,1G6KF54924U441837,inactive
supplier 3,glider,WBA5B1C55ED853259,under analysis
supplier 3,hover,1G6DL67A080051779,covert operation
supplier 3,surveillance,WAUAH68D91A249932,critical condition
supplier 4,vtol,WAUYGAFC8DN766098,undergoing testing
supplier 5,reconnaissance uav,3D7JB1EKXAG033685,reassigned
supplier 0,tactical,WBAKG1C53CE587297,active
supplier 0,mav,5GAKRBED1CJ269663,in transit
supplier 3,reconnaissance uav,JHMGE8G38DC344743,awaiting deployment
supplier 3,vtol,JM1DE1HY9B0729474,surveillance mode
supplier 2,micro,SAJWA4HA6EM784049,emergency standby
supplier 0,stealth,JTDBT4K3XB4464522,undergoing training
supplier 4,stealth,WBAEP33492P732796,undergoing testing
supplier 0,surveillance uav,WAULT58E54A979285,surveillance mode
supplier 4,reconnaissance uav,5FNYF3H21FB807887,undergoing upgrades
supplier 2,nano,JTHFE2C22A2616176,in development
supplier 2,mini,SALFR2BG9EH275907,in development
supplier 3,armed uav,WBAYA8C55FD143692,emergency standby
supplier 2,stealth recon,YV1612FH4E2102472,surveillance mode
supplier 2,autonomous,WAUSH78E47A829309,critical condition
supplier 0,mav,1FT7W2A66EE509934,retired
supplier 4,mav,WAUBFAFL7BA129359,inactive
supplier 4,stealth recon,2HNYD18743H194802,active
supplier 3,fixed-wing uav,1D7CE3BK5AS309795,undergoing training
supplier 1,stealth recon,1FTEX1CW9AF513685,inactive
supplier 2,mini,WA1DGAFE2CD543802,reassigned
supplier 4,hover,WBAKB83559C144726,lost in action
supplier 0,security,1FTEX1CM3CF699418,emergency standby
supplier 2,hover,5N1AA0NC8FN077744,awaiting deployment
supplier 5,high-altitude uav,WP0AA2A81EK131175,standby
supplier 1,autonomous,3N1CN7AP8FL688458,under analysis
supplier 4,security,1D7RB1CT2BS460268,in development
supplier 3,mav,1GD422CG5EF249863,in development
supplier 0,micro,WBA3N7C53EK299166,temporary storage
supplier 0,vtol,2HNYD2H36CH481108,destroyed
supplier 2,stealth,1G6DP577060800466,standby
supplier 3,autonomous,1GYS4AEF4DR047446,under analysis
supplier 0,stealth,2T1BURHE3EC213992,covert operation
supplier 0,vtol,WBAKA83559C919707,inactive
supplier 1,autonomous,1G6DC1E35E0300791,awaiting deployment
supplier 5,surveillance uav,3D4PG4FB4AT661032,undergoing upgrades
supplier 3,mav,5N1AA0NC4BN589916,reserve
supplier 0,nano,JM3KE2BEXF0216209,reassigned
supplier 5,fixed-wing uav,WBANU5C5XAC746466,retired
supplier 0,mav,1D4PU5GK0BW829189,critical condition
supplier 0,mav,WBA3C3C53EK756959,undergoing training
supplier 4,mini,5TDBKRFH0ES249679,in transit
supplier 5,security,JTDZN3EU8E3657480,reassigned
supplier 1,mav,WDDHF2EB7CA430958,inactive
supplier 4,micro,WDCGG0EB3DG703961,active
supplier 3,armed uav,WAUBFBFL5AN549876,in development
supplier 3,stealth recon,SALFR2BN9CH062998,undergoing training
supplier 4,high-altitude uav,WBAEH73425C994076,recalled
supplier 3,stealth recon,1D4PU6GX9BW032909,covert operation
supplier 1,surveillance uav,WAUAF68E05A025078,undergoing upgrades
supplier 0,glider,JTEBU5JR1F5923084,in transit
supplier 4,hover,1N4AL2AP9CN518933,recalled
supplier 4,high-altitude uav,1G6KH5E62BU269093,under maintenance
supplier 1,fixed-wing uav,1G6DP1E33C0341681,critical condition
supplier 5,armed uav,SCFFBCCD4AG442620,temporary storage
supplier 3,micro,JA32X8HW7DU415373,recalled
supplier 5,surveillance uav,2V4RW3DG1BR190436,under evaluation
supplier 0,security,WAUAFAFC1CN020790,temporary storage
supplier 0,surveillance uav,1D4SE6GT6BC408195,critical condition
supplier 2,surveillance,2D4RN3DG7BR656659,awaiting deployment
