0,1,2,3
GMC,Sonoma Club Coupe,JTHBL5EF0F5960083,undergoing training
Dodge,Grand Caravan,JTHBE5C23D5258296,in development
Chevrolet,Caprice,WUADUAFG7AN857326,undergoing training
Chevrolet,Corvette,WBA3C3C52FP622478,undergoing training
Toyota,4Runner,1G6KF54964U648084,temporary storage
Mitsubishi,Eclipse,YV4902DZ0B2483067,under analysis
Nissan,Xterra,WA1DGAFP5DA395407,awaiting deployment
Kia,Soul,YV440MBC7F1635944,emergency standby
Ford,Econoline E150,2FMDK4KC6AB834776,inactive
Pontiac,GTO,19XFA1E31BE708624,undergoing upgrades
Chrysler,Town & Country,JM1DE1HY7B0073954,covert operation
Volvo,XC90,1G6DF5EG2A0363312,under maintenance
Saab,9-5,WUAUUAFG3F7028118,awaiting deployment
Nissan,Sentra,WAUDH74F06N434879,undergoing training
Spyker,C8,5J6YH1H33BL873091,inactive
Subaru,Outback,1C4PJLAK6CW098059,under analysis
Mercury,Cougar,19XFB2F52EE774123,temporary storage
Saab,9-5,1N4AL2AP5BN847790,covert operation
Mercedes-Benz,C-Class,WBA3V5C55EP859857,temporary storage
Dodge,Nitro,1C4SDHCT6CC449445,reserve
Volkswagen,rio,WAUKH94F38N561776,awaiting deployment
Spyker,C8,4T3BA3BB6BU565731,under evaluation
Land Rover,Range Rover,4T1BK3DB6AU902223,undergoing training
Ford,Expedition EL,1G4GD5GR1CF899033,standby
Dodge,Ram 2500 Club,1G6KD57Y49U428152,under analysis
Chevrolet,Colorado,1FTEW1CF7FF253765,undergoing testing
Toyota,Prius,2C3CDXDT8EH129237,retired
Ferrari,599 GTB Fiorano,JTDKN3DU9B0609566,inactive
Subaru,Outback,1G6KE54Y51U527567,reassigned
Oldsmobile,88,WBA3C1C58CA834806,temporary storage
Dodge,Ram 1500 Club,WBAGL83515D857484,undergoing testing
Nissan,Frontier,WAUHF98P49A651515,under analysis
Ford,Econoline E150,SCBZB25E22C454742,in transit
GMC,1500,1G6DL8EV3A0453898,retired
Ford,Explorer,WAUEH78E76A303493,undergoing testing
Volkswagen,Type 2,JN8AE2KP4E9579383,under maintenance
Chevrolet,Monte Carlo,WDDEJ8GB3AA347364,active
Mercedes-Benz,C-Class,SCBLC47J67C823795,recalled
Maybach,62,2G61M5S33F9513595,emergency standby
Honda,Civic,3C4PDCGB6FT991180,reassigned
Pontiac,GTO,YV1382MWXA2350722,lost in action
Ford,Ranger,4A31K3DT2CE676605,critical condition
Chevrolet,Malibu,WBA1F7C59FV457952,retired
Dodge,Grand Caravan,WAUUFAFH6AN486981,in transit
Lotus,Esprit Turbo,WBAEU33463P712273,active
Pontiac,LeMans,JHMZE2H57ES872772,reserve
Toyota,Camry,1G4GE5E31CF142368,awaiting deployment
GMC,Sierra 2500,1FMEU7EE6AU104048,undergoing training
Chevrolet,TrailBlazer,WAULT54B14N380159,active
Hummer,H1,1FMCU0F73DU710975,inactive
Dodge,Ram Van 3500,SALAB2V62EA764868,emergency standby
Cadillac,SRX,WVWAN7AN7DE798725,active
Dodge,Stratus,1G6AB5RA5D0191320,under maintenance
Chrysler,Concorde,2FMDK4GC6AB648678,undergoing training
Infiniti,QX56,WAUDG94F66N090148,lost in action
Chevrolet,G-Series 3500,WBA3C1G55EN547560,undergoing training
Ford,Escape,1G6DS1E39D0279686,undergoing testing
Chevrolet,3500,5GADV23L15D436491,undergoing training
Lamborghini,Gallardo,1GD322CG7EF889200,active
BMW,M5,2G4WD532351004186,retired
Saturn,S-Series,TRUSC28N021301009,active
Volkswagen,Routan,1GD11ZCG3DF877904,in development
Chevrolet,Camaro,1G6DG5EG1A0687512,under analysis
Acura,RSX,1G4HR54K644345609,under maintenance
Volkswagen,Passat,WAULC68EX4A091492,in development
BMW,530,2HNYD182X4H043629,inactive
Subaru,Legacy,1FTFW1E84AK218006,undergoing training
Geo,Tracker,WAUDF98E27A952066,active
Dodge,Caliber,WAUFEBFM4CA008020,covert operation
Saturn,VUE,2LMDJ8JK4FB530394,undergoing testing
Chevrolet,Equinox,5BZAF0AA0FN604119,standby
Chevrolet,Sportvan G10,WBABN734X3P657740,recalled
BMW,530,WVGAV7AX9BW737557,critical condition
Dodge,Shadow,1FTWW3CY9AE012709,awaiting deployment
Nissan,Pathfinder,WAUVT58E84A260427,undergoing testing
Mazda,RX-8,4JGBF2FE6CA656736,lost in action
Dodge,Stratus,YV1852AR4A1130477,awaiting deployment
Mercury,Sable,2T1BURHE9EC675330,recalled
Bentley,Continental Super,3GYEK62N66G077563,under evaluation
Kia,Rio,WA1YD64B75N985133,reserve
Suzuki,XL-7,WBABD33445P223571,critical condition
Ford,Ranger,3N1BC1CP9CK205038,inactive
Maserati,GranTurismo,2G61S5S3XF9184335,recalled
Ford,Falcon,WBAEJ13402A473236,emergency standby
Lamborghini,Gallardo,WP0AA2A9XFS264334,critical condition
Infiniti,QX56,3C3CFFER8DT983576,emergency standby
Mitsubishi,Chariot,KMHCT4AEXDU574394,under analysis
Chevrolet,Express 3500,1ZVBP8AM6B5117119,under repair
Buick,Coachbuilder,JTDKDTB34E1518930,critical condition
Plymouth,Acclaim,3VWML7AJ3DM088468,active
GMC,Savana 3500,KMHEC4A41DA381455,awaiting deployment
Chevrolet,Avalanche 1500,JN8AF5MV9FT400060,standby
Buick,Lucerne,1GYS4FEJ1BR158096,inactive
Cadillac,CTS-V,1GD312CG6BF710515,under maintenance
Mazda,Mazda3,1GD01ZEG9BF851023,active
Mitsubishi,Challenger,1N6BF0KM6FN741883,active
Acura,RDX,2C3CCASG0DH632443,emergency standby
Audi,5000CS,3VW1K7AJ3DM976272,lost in action
Toyota,4Runner,2C3CK3CV9AH257286,destroyed
Dodge,Ram 3500,1B3CB8HB2BD570316,awaiting deployment
Nissan,Titan,WBA3A5C56DF256352,under repair
Dodge,Stratus,JN1BJ0HR6DM490339,reassigned
Mercury,Sable,WBAYA6C54FD738005,emergency standby
Ford,F250,3N1AB6AP8BL663323,covert operation
Buick,LeSabre,SAJWA4EC7DM021137,active
Jaguar,XJ Series,WBACN53481L112889,under analysis
Kia,Amanti,WBAEN33422P703369,awaiting deployment
Chevrolet,Express 1500,2HNYD18626H619543,under analysis
Jeep,Patriot,WBSDE93431B295535,under analysis
Saturn,L-Series,1C4AJWAG4CL963163,inactive
Acura,SLX,ZFF60FCA2A0751945,reserve
Mitsubishi,Galant,WDDEJ7KB8AA378403,under evaluation
Pontiac,Grand Am,WA1YD64B33N041231,emergency standby
Buick,LeSabre,2G4WB55K741561300,emergency standby
Nissan,Sentra,1N6AA0EC5EN870810,awaiting deployment
BMW,6 Series,2T1KE4EE1CC315888,covert operation
BMW,7 Series,3N1AB6AP5CL343460,active
Mazda,323,JH4DB75651S277863,undergoing upgrades
Lotus,Elan,1GTN1TEX4BZ272317,critical condition
Dodge,Shadow,JN8AS5MT0BW972380,in transit
Chevrolet,G-Series G10,2HNYD28817H847364,inactive
Dodge,Caravan,19UUA86299A367333,under analysis
Ford,Escape,WAUUL98E18A876561,reassigned
Pontiac,Grand Am,5UXFB93552L573475,destroyed
Honda,Ridgeline,NM0KS9BN7DT625321,critical condition
Mercedes-Benz,300CE,2T3BF4DV4CW488809,under evaluation
Honda,Odyssey,KNDJN2A23E7917871,reserve
Mitsubishi,Galant,3C63DPNL0CG280913,in transit
Honda,CR-X,WBAAZ33435K588415,lost in action
Mazda,Tribute,5GAKRCED7BJ130030,critical condition
Scion,xB,SCBFT7ZA6EC928037,undergoing testing
Dodge,Intrepid,1VWAH7A30EC529515,awaiting deployment
Mazda,Mazdaspeed 3,SCBET9ZA7F8673958,recalled
Kia,Spectra,4T1BK1EB5FU905995,lost in action
Hummer,H2,WAUKFAFL8CN449641,under maintenance
Dodge,Ram 2500 Club,JH4DC53863C814243,under evaluation
Lexus,GS,WBAFR9C5XBC785136,retired
Toyota,Tacoma,4T1BD1FK8EU458909,under repair
Chevrolet,HHR,2C4JRGAG7DR989022,critical condition
Infiniti,QX56,2G4GT5GR2C9876551,awaiting deployment
Mitsubishi,Pajero,1N6AA0CA9CN291639,under maintenance
Volvo,850,KM8NU4CC9BU791868,surveillance mode
BMW,325,1FTWW3B59AE453666,awaiting deployment
Chrysler,300,3C4PDDEG7CT621789,emergency standby
Mercury,Grand Marquis,3D7JB1EKXBG191042,active
Cadillac,Escalade,3N1AB6AP6AL716194,under repair
Oldsmobile,Bravada,5UMDU93587L920724,in development
Kia,Optima,SCBCP73W38C211448,surveillance mode
Mercedes-Benz,S-Class,1G6KD57979U582217,under maintenance
Hyundai,Elantra,JTHBE5C21A5545776,in development
Ford,F150,1G6DJ8EV6A0155450,reserve
Plymouth,Neon,2G4GP5EC1B9992342,under repair
Lincoln,Zephyr,1G4HP52K134192872,retired
Lexus,ES,JH4KB2F61CC112253,awaiting deployment
Ford,Explorer Sport Trac,1FMEU3DE9AU138737,undergoing training
Ram,1500,TRUTC28N061892923,under repair
Audi,A8,WAUKH98E97A373979,emergency standby
Volkswagen,Fox,2CTALMEC3B6805401,covert operation
Audi,A8,5N1BA0NDXFN535703,recalled
GMC,Envoy,2T1BU4EE7CC611095,covert operation
Cadillac,Fleetwood,5UXFE8C56AL002349,destroyed
Mazda,MPV,1N6AA0EJ0FN124247,awaiting deployment
Saturn,S-Series,SAJWA4FCXEM814321,undergoing upgrades
Pontiac,LeMans,1C4NJPBA6ED548960,recalled
Mitsubishi,Montero,WAUBF98E08A056714,reserve
GMC,Vandura G1500,WBABV13404J660308,lost in action
Jeep,Wrangler,1G6AG5RX7F0772388,in transit
Plymouth,Breeze,WAUXD68D02A055121,under repair
Honda,del Sol,JH4KC1F32EC150929,under maintenance
Toyota,Camry,1G6KH5E64BU528795,active
BMW,M5,19UUA9E52CA163238,in development
Subaru,Outback,5TFBY5F12CX575548,undergoing training
Dodge,Dakota Club,JN8AF5MR1BT328719,active
Volkswagen,Jetta,1VWAH7A3XEC179410,in transit
Land Rover,Range Rover,1D4PU5GK5BW687163,undergoing testing
Toyota,Land Cruiser,JH4KA96511C722251,in transit
Pontiac,Grand Prix,WAUGFAFR3BA465617,standby
Ford,Mustang,1FBNE3BL4AD007187,standby
Porsche,911,2T1BURHE7FC812623,destroyed
Hyundai,Accent,WBAUC9C56CV882803,lost in action
Ford,F-Series,5NPEB4AC8CH704244,under repair
Acura,RDX,WA1LGAFE0ED489995,active
Nissan,370Z,KNAGM4AD6B5486540,awaiting deployment
Pontiac,Grand Prix,1C4RJEAG2FC673716,retired
Mazda,MX-6,SCBBR9ZA0BC059679,under repair
Mercury,Montego,JTEBU4BF9BK394008,critical condition
Ford,E350,5TDBK3EH0DS230269,critical condition
Land Rover,Range Rover,SCFEFBAC0AG344334,recalled
Chevrolet,Suburban 1500,3D7TT2CT2BG770498,awaiting deployment
BMW,3 Series,1FTSF3B52AE050840,undergoing training
Volvo,V70,5XYKT3A61EG261157,emergency standby
Ford,Bronco II,137FA90321E891308,under repair
Dodge,Ram 3500,3GYFNAEY2AS779227,lost in action
Chevrolet,Suburban,1J4NF1GB3AD914510,covert operation
Acura,NSX,KNAFU6A24C5327524,undergoing testing
Ford,Windstar,KMHGH4JH3CU976849,under repair
Volkswagen,Fox,1FTWX3B53AE055091,undergoing testing
Mazda,RX-7,1C3CDFBB0FD503696,in transit
Audi,100,2FMGK5B82EB999728,emergency standby
Subaru,Forester,JH4DB76631S059225,under repair
Ford,Laser,JH4CU2F6XBC022595,awaiting deployment
Dodge,Dakota Club,WAUUL78E76A882771,retired
Toyota,Yaris,1G6DL8ED6B0704261,under maintenance
Pontiac,Bonneville,JTDKN3DUXA0716754,surveillance mode
Honda,Pilot,1G4GG5G31CF339905,active
Mercury,Sable,WUAW2AFC2FN187039,in development
GMC,Savana 1500,3VW1K7AJ8CM839780,lost in action
Mazda,RX-7,WDDGF4HB1EA250641,temporary storage
Ford,Aerostar,WAUFFAFLXBA837400,reassigned
Mercedes-Benz,600SL,1G6DS5E39D0463811,reassigned
Chevrolet,Colorado,WAUSH98E46A610621,awaiting deployment
Ford,F250,1FTEW1CMXEK142518,emergency standby
Porsche,Carrera GT,WAUNE78P18A381930,retired
GMC,Sierra 3500,3N1AB7AP5FL782412,active
Mazda,MX-5,4A31K2DF7CE125039,under evaluation
Chevrolet,Cobalt,5N1AR2MM9DC103033,under analysis
GMC,Sierra,1G4GA5GCXBF107237,undergoing training
Mercury,Mariner,1GYS3BEF2CR308662,active
Mitsubishi,GTO,YV1612FH6D1001941,under analysis
Kia,Soul,1GYFK26239R203816,critical condition
Honda,Pilot,5N1AR1NBXBC855120,recalled
Lexus,RX,WBSDX9C53BE694917,under analysis
Infiniti,G25,WAULT64B32N839047,retired
Maserati,Spyder,1G6YX36D265335480,emergency standby
Hyundai,Genesis Coupe,WVGAV3AX1EW490869,active
Pontiac,Fiero,1N4AB7APXEN358063,in transit
Pontiac,G5,1FMJK1H57BE967627,surveillance mode
Subaru,Alcyone SVX,JN1AY1AP8DM980190,in development
GMC,Yukon,1C4SDHCT3FC681070,reserve
Ford,Explorer Sport Trac,3VWML7AJ8CM582355,under repair
Dodge,Ram 3500,YV1672MC5DJ007607,recalled
GMC,Sonoma,JTDKTUD36ED673547,undergoing training
Kia,Sedona,KMHTC6AD4EU483013,surveillance mode
Chevrolet,Tahoe,1GTC5MF90C8392592,under evaluation
Pontiac,Grand Prix,3D7JB1EP0BG641793,active
Chevrolet,Corvette,2C3CCAGGXCH263579,undergoing upgrades
Ford,Thunderbird,WAULT58E25A427387,in transit
Honda,Civic,YV426MDB9F2586279,in transit
Jaguar,XJ Series,WBALZ3C51CC208769,reserve
Aston Martin,DBS,1FBNE3BL0AD962245,covert operation
Maserati,Quattroporte,1FTWX3B5XAE988647,temporary storage
Volkswagen,GTI,1FMNE1BW1AD756387,under maintenance
Ford,Expedition,WAUEFAFL5CN310628,under analysis
Mercedes-Benz,S-Class,1FMCU4K36CK888450,under analysis
Honda,Accord,2G4GU5EV9C9203429,under evaluation
Pontiac,Bonneville,1G6YX36D765813604,in development
Isuzu,i-350,5UXXW3C53F0355273,reassigned
Studebaker,Avanti,WAUEH74F67N380204,under repair
GMC,Savana 1500,3D7TT2CT5AG257292,inactive
BMW,6 Series,WBAYG0C50DD483832,undergoing training
Volkswagen,Jetta,SCBLC47J69C772530,in development
Plymouth,Laser,KL4CJBSB9DB705162,active
Audi,A8,1N4AL3AP3DC797797,temporary storage
Acura,RL,1FTFW1E88AF191725,lost in action
Scion,xB,WAUJC68E13A243617,destroyed
Ford,Aspire,WAUEH78E48A167083,standby
Mitsubishi,Lancer Evolution,5NPEB4AC1CH551061,active
Plymouth,Acclaim,WAUDFAFL9DN931383,temporary storage
Aston Martin,Vantage,JTDZN3EU3D3023007,emergency standby
Chevrolet,Suburban 2500,3C6TD5FTXCG300040,standby
Chevrolet,G-Series G30,YV4952CF5B1363568,undergoing testing
Volkswagen,GTI,WBA1M1C52FV254372,destroyed
Suzuki,XL7,1N6AA0EC2DN277033,retired
Nissan,Maxima,3C4PDCGB1ET544335,inactive
Acura,NSX,1D7RE5GKXAS981446,retired
Pontiac,Montana,WAUCD64BX4N879822,standby
Honda,Fit,1FMHK7B8XBG997116,under repair
Volvo,V70,WAUHE78P79A034696,undergoing testing
GMC,Sonoma Club Coupe,JM1NC2JF5C0117010,active
Cadillac,Escalade ESV,WBSBL93472J584499,standby
Chrysler,Sebring,WAUKF78E25A303845,in transit
Nissan,Leaf,3D73Y3HL6AG745957,reassigned
Daewoo,Nubira,SCBZB25E42C971296,covert operation
Tesla,Roadster,2C4RDGDG4FR953448,undergoing testing
Lexus,ES,TRUTC28NX61433186,surveillance mode
Lexus,ES,JN1BJ0HP3FM263658,covert operation
Subaru,Legacy,JN1AZ4EH8DM960149,lost in action
Buick,Riviera,WAUGL98EX7A579655,undergoing testing
Lamborghini,Diablo,KMHGC4DDXCU887898,under analysis
Pontiac,Firefly,5UXKS4C54E0712275,under analysis
Oldsmobile,Ciera,WAUXL68EX5A942094,active
Hyundai,Elantra,JM1NC2JF2C0080739,undergoing upgrades
Ford,Crown Victoria,JH4DC54846S706681,temporary storage
Honda,Accord,5N1AA0NE8FN998721,covert operation
Buick,Roadmaster,5NPDH4AE9DH024284,in development
GMC,Yukon,WA1CMBFPXFA165987,under repair
Mazda,Mazda3,1G4CU541444689455,in transit
Mercedes-Benz,CL-Class,JM1GJ1T56F1845799,surveillance mode
Mazda,MX-5,WAUEF98E98A139779,under analysis
Aston Martin,V8 Vantage,5N1BA0NC5FN681272,emergency standby
Chevrolet,Sportvan G10,WBA1J9C58FV761638,recalled
BMW,525,5UXWZ7C57F0561383,retired
Isuzu,Trooper,3VWA17AU5FM952832,destroyed
Lincoln,MKX,5LMCJ1A93FU483961,undergoing testing
Oldsmobile,Cutlass,SCBZK25E93C892109,lost in action
GMC,Savana 1500,1G4GF5G32CF441894,critical condition
Pontiac,Bonneville,5FRYD3H99GB183064,standby
GMC,Sierra 3500,1G4GD5ED3BF648522,critical condition
Pontiac,GTO,2G4GP5EC7B9961838,under repair
Buick,LeSabre,1GYS3JEFXER744267,covert operation
Hummer,H1,JTDKTUD31ED013352,undergoing upgrades
Chevrolet,Suburban 2500,WAUKF98E57A601689,reassigned
Lotus,Esprit,KL4CJASB5DB567808,under evaluation
MINI,Cooper Clubman,2C4RDGBG6ER067536,destroyed
Suzuki,Grand Vitara,2HNYD18872H335899,reassigned
Volvo,S60,5N1AA0NC3AN143271,awaiting deployment
GMC,Savana 3500,5N1AN0NU9AC887532,reassigned
Pontiac,Grand Am,KMHGN4JE3FU985845,under repair
Mercedes-Benz,SL-Class,1D4PU6GX4BW346970,under repair
Scion,FR-S,1C4RJEAG0CC803939,recalled
Porsche,911,3C63DRML3CG661863,in transit
Bentley,Brooklands,3FA6P0PU7ER820331,under repair
Infiniti,EX,WDDNG7BB7AA995225,reserve
Ford,Th!nk,2LMHJ5AR6AB771976,under maintenance
Subaru,Impreza,1G6YX36D075986513,standby
Dodge,Caravan,1G4GH5E38CF388812,active
Buick,Hearse,YV1902FH0B2705639,under maintenance
Chevrolet,1500,YV1902FH8D1499513,under analysis
Ford,Bronco,WBAYM1C52FD980611,active
Audi,V8,2T1BU4EE4BC407773,undergoing upgrades
Chevrolet,Suburban 1500,1FTEX1CM2BK307552,active
Mitsubishi,Truck,WBA3B1C57FP163035,recalled
Cadillac,Escalade,WAUD2AFD6EN647683,under repair
BMW,325,JTHBB1BA9B2816290,destroyed
Honda,Civic,WAUKG78E26A667696,lost in action
Plymouth,Grand Voyager,5GALRAED8AJ714539,reassigned
Chevrolet,Blazer,5NPET4AC1AH996460,under analysis
Chevrolet,Lumina,JA32U2FU5FU878204,under analysis
Ford,F350,1G6AB5RA1E0966777,critical condition
Oldsmobile,Cutlass,WBAYA6C51FD202886,covert operation
Dodge,Caravan,KMHEC4A49DA178233,temporary storage
Lincoln,Town Car,WBA4A7C54FG012325,undergoing testing
Lamborghini,Diablo,WAUDFBFC6CN552863,active
Nissan,Quest,WAUJC58E95A048832,in development
Mercedes-Benz,S-Class,1G6DA5EY5B0000172,destroyed
Eagle,Talon,1G6DV57V980054333,retired
Ford,Flex,1G6DG5EG4A0531528,active
Buick,Century,1D4PT6GX8BW088570,under analysis
Cadillac,SRX,WBA3B3C53EF105472,undergoing testing
Chevrolet,1500,2C3CCAEG2DH346802,undergoing upgrades
Aston Martin,Vantage,3D7TT2CT2AG518328,under analysis
Lexus,GX,WBA8Z5C54FD375739,reserve
Lexus,RX Hybrid,WAUMK78K29N702649,destroyed
Audi,S8,1C3CDZAB8CN817752,lost in action
Land Rover,Range Rover,3FAHP0DC7AR573679,retired
Honda,Passport,WBAHN03516D704668,undergoing upgrades
Mercedes-Benz,SLK-Class,1GD21ZCG1BZ411467,destroyed
BMW,M3,WBADT53453C837217,in development
Pontiac,6000,1G6AJ5SX8F0400845,destroyed
Volkswagen,Golf,1C4RDHAG5DC953894,lost in action
Ford,Explorer,WBAEV33484K423648,covert operation
Chevrolet,Suburban 1500,WBA3R1C5XFF533587,in development
Infiniti,M,WBA3B3G57DN377893,undergoing upgrades
Ford,E-Series,JN1AZ4EH6FM770238,retired
Subaru,Legacy,5XYKT3A11BG033577,temporary storage
Dodge,Ram,W04GZ5GVXB1929090,undergoing training
Acura,RL,WAUEH74F06N980828,in transit
BMW,X6 M,1B3AZ6EZ0AV680332,under evaluation
Chevrolet,Express 1500,4T1BD1EB3DU004700,in transit
Honda,Odyssey,1C3CDZCB5CN650893,recalled
Toyota,Tercel,1C3CCBCG3EN124576,destroyed
Lexus,IS,WBALL5C52CJ995918,inactive
Mazda,626,3D7TT2CT4BG152342,temporary storage
Ford,E-Series,JTHDU5EF6C5670593,under analysis
Jaguar,XJ,WBA3D3C53EF916702,reassigned
Volvo,S60,1G6KP5ES4BU490646,recalled
Toyota,T100,4T1BF3EK5AU528626,standby
GMC,1500,WBAPL5C52BA014101,recalled
Buick,LeSabre,JN8AS5MT0CW666541,lost in action
Ford,GT500,TRUWC28N611105365,emergency standby
BMW,X5,KMHHT6KD9EU206846,under maintenance
BMW,7 Series,2T2BK1BA2DC202540,undergoing training
Toyota,Sienna,WBA3G7C5XEK329788,reassigned
Buick,Somerset,1G6AM5S39D0866317,reassigned
Audi,S8,1G6KE54Y83U655627,undergoing training
Porsche,911,1N6AD0CU2BC973435,standby
Mercedes-Benz,600SEL,YV126MFJ0F1320155,retired
GMC,Yukon XL 1500,1FBNE3BL4CD987085,emergency standby
Honda,Odyssey,WBAPM77529N923123,destroyed
BMW,M3,3VW4S7AT8EM657935,undergoing upgrades
BMW,5 Series,4T1BK3DB4CU928807,inactive
Mazda,Miata MX-5,1ZVBP8AM6D5223444,retired
Saturn,Sky,1G6KD57Y58U406725,undergoing training
Chevrolet,Express 1500,WAUGL98E46A979063,reserve
Chrysler,Town & Country,JTDJTUD37ED648250,retired
Mercedes-Benz,SL-Class,3D73M3HL8AG645175,active
Ford,Club Wagon,KMHDB8AE9AU218304,undergoing upgrades
Pontiac,Sunfire,1FTEX1CM2BK304831,reassigned
Chevrolet,Camaro,3C4PDCDGXDT706705,active
Hummer,H1,1HGCR2E7XDA413369,in transit
Chevrolet,Cavalier,WAUDF58E25A124377,in transit
Maserati,Biturbo,WAUHF78P59A105620,critical condition
Pontiac,Sunfire,WBA5A7C58FD474571,temporary storage
Lexus,SC,1GD02ZCG8DF928421,standby
Mazda,MX-5,5LMJJ2H58AE633095,temporary storage
Mazda,Protege,WAUKH78E16A056068,undergoing training
Mazda,MX-5,5N1AZ2MHXFN895414,active
Hyundai,Elantra,NM0KS9BN7AT521665,surveillance mode
Dodge,Ram 3500,3C6TD5CT6CG703100,under repair
Mazda,Navajo,WAUJGAFC6DN560862,reassigned
Aston Martin,V8 Vantage,WBAPM5G50BN425528,under evaluation
Volkswagen,GLI,1G6DB8E55E0123060,destroyed
Acura,TSX,1C4NJPBA5FD346791,critical condition
Hyundai,Elantra,1G6DA5E54C0469406,covert operation
Ford,Aspire,KNADH4A34A6542403,recalled
Chevrolet,Corvette,5FPYK1F27CB499789,inactive
Mercury,Sable,WUARL48H37K386494,undergoing upgrades
MINI,Cooper,5TDBCRFH3FS299796,in transit
Eagle,Talon,WUADUAFGXEN828702,destroyed
Mercedes-Benz,W201,1D7CE3GK4AS754232,retired
Toyota,Camry,WP0AA2A92BS793402,covert operation
MINI,Cooper,WBA3B5C58EF424491,in transit
Chevrolet,Sportvan G10,5UXZW0C5XCL363520,lost in action
Porsche,911,1FTSF3B57AE105055,destroyed
Chrysler,200,2G4GY5GV8B9008034,covert operation
Dodge,Ram 1500,1G6KD54YX5U497409,destroyed
Chrysler,Sebring,SCFFDCCD2BG902577,critical condition
MINI,Cooper Countryman,1G6DM8E35D0628698,surveillance mode
BMW,3 Series,ZHWGU5BZ0AL973964,temporary storage
Mercedes-Benz,C-Class,1G6AM5SXXE0344798,in development
Nissan,Xterra,NM0AS8F79E1610057,inactive
Mercury,Grand Marquis,5FPYK1F42CB862873,covert operation
