0,1,2,3
GMC,Savana 1500,3N1AB6AP2AL224794,temporary storage
Volvo,S40,JTDKN3DU6B0297691,under evaluation
Infiniti,I,WAULFAFH7EN893936,recalled
Ford,Mustang,WDDGF4HB4DR164790,reserve
Oldsmobile,Custom Cruiser,WAUDT48H86K470474,recalled
Jaguar,XJ,1N6AF0KY0EN656065,emergency standby
Ford,Thunderbird,19VDE2E5XEE959173,under maintenance
Lincoln,MKZ,5FNYF3H4XEB869627,in transit
Toyota,Previa,1FTMF1E89AF579781,under repair
Ford,F350,1N4AL2EP5DC221326,retired
Lincoln,Town Car,WBAFR9C52BD454786,in development
Lotus,Elan,4A31K5DF7CE464630,in development
Toyota,Tundra,1D4PT5GK5AW150584,under repair
GMC,Envoy,3N1AB7AP1FL276771,under evaluation
Acura,SLX,2G4GL5EX0F9850763,lost in action
Audi,A6,WAUMFAFL3BN360938,standby
Mazda,CX-9,WP0AA2A86AU861386,under maintenance
Chevrolet,Express 1500,WAULT68E85A066642,active
GMC,Savana 3500,3VW467AT4DM502575,standby
Suzuki,X-90,3GYFK66N26G570641,surveillance mode
Volkswagen,Golf,1GYS4GEFXCR648751,surveillance mode
Toyota,Tacoma,WAUDGBFL9AA275854,retired
Kia,Sedona,1D7RW3GK6BS016084,critical condition
Plymouth,Voyager,WAUJC58E43A979509,under maintenance
Mitsubishi,L300,2HNYD2H31DH960943,in transit
Jeep,Cherokee,WBAUN1C56BV477101,lost in action
Chevrolet,Cavalier,SCFAB02A96G112477,reassigned
Lexus,GS,WBA3A9C53DF700035,undergoing training
Volkswagen,Vanagon,1D7RV1GP0BS849916,critical condition
Ford,F350,WBADS33491G600811,destroyed
BMW,X5,WAUBT48H85K416159,lost in action
Mitsubishi,Cordia,JA4AP3AU4CZ180399,undergoing training
Ford,Taurus,SCBBB7ZH4FC972439,inactive
Land Rover,Range Rover Sport,19UUA8F22EA913528,undergoing testing
Mercedes-Benz,CLK-Class,5LMJJ3J53DE583078,lost in action
Toyota,4Runner,2G4GS5EV9D9380537,awaiting deployment
Mitsubishi,Diamante,JTDKN3DU6A0366636,under repair
Volkswagen,Golf,3N1CN7AP6EK655348,recalled
Pontiac,Firebird,3G5DB03E74S109855,lost in action
Ford,Taurus,JN8AZ2NE8F9909008,under maintenance
Jeep,Grand Cherokee,5TDBK3EH1CS511396,in transit
Jeep,Liberty,19UUA65664A477984,destroyed
Suzuki,Kizashi,1C3CDZAB0EN219433,active
Kia,Sedona,1GYS4JEF4BR348375,awaiting deployment
Ford,Mustang,3GYFNBEY7AS354592,in transit
Chevrolet,Corvette,1HGCR2E79FA472013,surveillance mode
Lamborghini,Diablo,KNAFX6A81F5614805,active
GMC,Canyon,1G6KD57Y89U109675,active
GMC,Vandura 3500,3D73Y3CL1BG523531,temporary storage
Lincoln,MKZ,3G5DB03E12S637467,undergoing training
Ford,Explorer Sport,1G6DG8E3XE0063891,lost in action
Acura,TL,5GAKVCED2BJ507293,destroyed
Pontiac,GTO,WAUEH74FX7N532467,recalled
Mercury,Sable,1GYS3CEF8DR498796,inactive
Land Rover,Range Rover,1D7RW5GK1BS348770,critical condition
Isuzu,Trooper,JTDKDTB31F1324325,under evaluation
Suzuki,Swift,WBA3T7C56FP485472,undergoing testing
Oldsmobile,Aurora,4T1BD1EB0FU450077,in development
BMW,750,JM1NC2JF6F0709519,inactive
Jeep,Wrangler,WBAWV5C58AP613974,recalled
Lamborghini,Diablo,SALCT2BGXFH183842,under analysis
Kia,Amanti,SAJWA0E76D8190053,inactive
Maybach,57,1GYS3KEFXBR136735,undergoing upgrades
Ford,Expedition EL,WAULFAFR7CA847388,retired
Kia,Sportage,1G6DJ8ED4B0803666,temporary storage
Cadillac,XLR-V,2HKRM3H37CH423323,emergency standby
Ford,F450,WVWGU9ANXBE175377,under analysis
Buick,LeSabre,5N1AN0NW0DN783215,under analysis
Lincoln,LS,WBA3B5C57EP413718,retired
Chevrolet,Malibu,1G4CW54K044013054,active
Chevrolet,Volt,2HNYD18223H591784,lost in action
Audi,A8,JN1AJ0HP3BM932811,undergoing training
Ford,Mustang,SALAG2V6XEA247433,emergency standby
Panoz,Esperante,3VW8S7AT3FM298402,destroyed
Mercury,Cougar,2G61S5S39D9548399,recalled
BMW,M5,WAUEG78E26A543411,under analysis
Buick,Park Avenue,1YVHZ8BH1A5949548,in transit
Volkswagen,Cabriolet,JM3KE2BE9E0687430,destroyed
Volvo,C30,WBALW3C50DC169893,under repair
Isuzu,Trooper,5YMGZ0C51DL708846,under maintenance
Hyundai,Sonata,WAUXL58E65A209129,under analysis
Ford,Escort,1GD422CG9EF489949,recalled
Mitsubishi,Chariot,1D7RB1CPXAS890437,in transit
Buick,LeSabre,1GD022CG9CZ043682,undergoing training
Mercury,Sable,WBA3T1C57FP455913,active
Chevrolet,Malibu,NM0KS6BN3AT555973,in development
Volkswagen,Routan,3D7TT2CTXBG727804,retired
Lexus,IS-F,YV4852CZ5B1587137,in transit
Chevrolet,Blazer,5YMKT6C59F0450501,standby
Oldsmobile,Cutlass,JM1CW2BL0D0280605,in transit
GMC,Envoy,2CTALMEC4B6655041,retired
Volvo,740,1GYS4CEF7DR091307,in development
Ford,E-Series,5GAKRAKD9FJ177378,in development
Mitsubishi,Montero,5TDBK3EHXDS667826,in development
Chevrolet,Suburban 1500,WAULC68E04A216029,destroyed
BMW,3 Series,19UUA9E57CA084891,undergoing testing
Isuzu,Stylus,1N6AD0CW3FN838413,reserve
Infiniti,G,WAUBFAFL6EA426790,emergency standby
Chevrolet,Corsica,3VWJP7AT9CM617526,under evaluation
BMW,3 Series,1GYS3UKJ4FR134182,undergoing upgrades
Chevrolet,Malibu,WAUDG74F16N961817,active
Mercury,Milan,1G6DK8EVXA0175696,covert operation
Porsche,911,WBAFU7C56BD489382,awaiting deployment
Suzuki,Grand Vitara,WAUSFBFL1AA854203,destroyed
Toyota,Prius,2C3CCAEG9DH081795,retired
Chevrolet,Suburban 2500,WAUMGAFL7EA389951,inactive
Hyundai,Veracruz,4A37L2EF2AE027099,in transit
Suzuki,SX4,1FMCU0F7XFU345908,in development
Mitsubishi,Galant,1G4HR54K334944644,retired
Toyota,4Runner,JH4CU2F89CC291996,awaiting deployment
Dodge,Ram,WAUAFAFH2AN541543,recalled
Lamborghini,Diablo,3D4PH9FG8BT174231,in transit
BMW,3 Series,5FRYD3H29GB288657,undergoing training
Ford,Explorer Sport,1N6AF0KY9EN733080,emergency standby
Toyota,Prius,WBA3T3C58EJ667846,undergoing upgrades
Chevrolet,Malibu,JH4CU2E67AC632681,recalled
Audi,V8,WBSPM9C5XAE576268,active
Buick,Riviera,1GYS3GEF6CR181069,undergoing training
Ford,F150,1G6DJ8ED7B0260104,lost in action
Mazda,323,1G6DJ8EY1B0234360,awaiting deployment
Audi,200,WAUEF78E06A417809,undergoing training
Ford,E250,3D4PG7FG3BT926070,reassigned
Pontiac,Firebird,WAUAFAFL4CN960890,covert operation
Dodge,Ram 2500 Club,SAJWA4GB3FL545110,recalled
Volkswagen,Rabbit,SCBBR9ZA6AC842603,undergoing training
Land Rover,Discovery Series II,1G4GC5GR9CF821554,destroyed
Dodge,Sprinter,KNAFK4A68E5558667,in transit
Honda,Ridgeline,SCBZB25E92C417185,reassigned
Lexus,RX Hybrid,4T1BD1FK8CU613469,reserve
Lexus,LX,WBANV13538B422006,under evaluation
Mazda,626,4A31K3DT9AE514676,temporary storage
Pontiac,Parisienne,2LMDJ8JK1FB533835,surveillance mode
Chevrolet,Express 1500,3D73Y4ELXBG011074,in transit
Toyota,Tacoma,1D7RW7GP7AS286457,in development
Nissan,Sentra,SALVP1BG9FH872388,under repair
Chevrolet,Monte Carlo,SCFFDAAE7AG037409,covert operation
Mercedes-Benz,500SEL,WUAAU34248N373940,undergoing testing
Audi,RS4,WBA4A5C58FG912651,covert operation
Ford,Escort,3C4PDCAB1FT138081,undergoing testing
Mitsubishi,Galant,3C4PDDEG0FT984004,undergoing training
Geo,Tracker,WAUMV94E78N399353,under evaluation
Plymouth,Roadrunner,WAULD64B14N041209,destroyed
Hyundai,Accent,WAUDF78E48A630874,inactive
Hyundai,Azera,3D73M3HL2AG421416,awaiting deployment
Ford,Edge,1FT7W2A62EE309634,reassigned
Mitsubishi,Eclipse,1G6AV5S89E0259845,undergoing training
Toyota,4Runner,WAUDH78E68A279282,undergoing upgrades
Suzuki,X-90,3GYFNEE32ES670798,emergency standby
GMC,Jimmy,3D7TP2CT4AG586697,temporary storage
Pontiac,Grand Prix,1C3BC2FBXBN949943,reassigned
Chevrolet,Cobalt SS,1G6DA5EY3B0803790,in transit
Chevrolet,Express 3500,1N6AA0EC1FN532466,undergoing upgrades
Mercedes-Benz,300SE,5NPEB4AC7BH492872,under evaluation
Acura,CL,4JGBF2FE7AA723597,in transit
Hyundai,Sonata,1FMJK1F59DE266352,covert operation
BMW,745,5BZAF0AA2EN570117,covert operation
Buick,Electra,1G4HP52K434354722,inactive
Suzuki,Grand Vitara,4T1BF3EK0AU228282,in development
Chevrolet,Tahoe,JN1CV6FE7FM410898,under analysis
Pontiac,Grand Am,SCFEBBDL3EG778244,recalled
Ford,F350,WBABS53463E784302,under maintenance
Ford,F350,3C4PDDDG2ET558167,undergoing testing
Mazda,MPV,WAUEH78E07A136444,awaiting deployment
Buick,Rendezvous,5NPDH4AE4FH759161,under repair
Kia,Rondo,1G6AA5RA6E0551988,inactive
Suzuki,Vitara,3D4PG3FG5BT437887,emergency standby
Chevrolet,Silverado,WAULC68E75A456521,critical condition
Mazda,Miata MX-5,SCFAD01A18G529073,in development
Pontiac,Gemini,WAUMGBFL8DA419012,emergency standby
Isuzu,Oasis,JN8AF5MR7CT830846,surveillance mode
Mercedes-Benz,SLK-Class,WA1VFBFL3DA472785,under analysis
Porsche,911,19UUA66204A872433,under maintenance
Dodge,Ramcharger,5NPDH4AE3CH060390,under evaluation
Lexus,GS,WAUWGBFC3EN986537,under maintenance
Mitsubishi,Mighty Max Macro,JN8AS5MT8AW145645,critical condition
Mercedes-Benz,300CE,WA1EV94L47D549908,destroyed
Plymouth,Horizon,1FTSS3EL0AD059466,under repair
Dodge,Dakota,WAUXL58E75A290416,undergoing upgrades
Lincoln,Town Car,5N1AA0NE8EN958136,temporary storage
Mercedes-Benz,S-Class,3N1CN7AP9FL210176,reassigned
Lincoln,Navigator,WAUEF98E27A900179,lost in action
Kia,Sorento,2HNYD18964H750465,surveillance mode
Infiniti,QX,1FMJU1G56AE288748,reassigned
Toyota,Tacoma Xtra,WBAXH5C51CC624952,covert operation
Chevrolet,Express 3500,19UUA65615A067613,in transit
Chevrolet,Astro,1G6KE54Y42U035937,emergency standby
Toyota,Solara,WA19FAFL6DA524826,emergency standby
Ford,Mustang,5UXZV4C50D0547975,emergency standby
Volkswagen,New Beetle,JH4CL95974C166115,under maintenance
Chrysler,LHS,WAUUL78EX5A411650,undergoing testing
Toyota,Camry Hybrid,1C4RDJEG0CC411294,inactive
Chevrolet,Cruze,JA32X2HU3BU821305,under repair
Mazda,Miata MX-5,YV140MAK8F1735623,recalled
Kia,Sorento,SCFEFBBC0AG973302,temporary storage
Porsche,Boxster,WAUAFAFC6CN490149,covert operation
Mercury,Monterey,1FTEW1CW9AK068780,covert operation
Mercedes-Benz,S-Class,YV4612HK0F1399646,in development
Mazda,RX-7,1GYS3JKJ2FR971396,reserve
Land Rover,Range Rover,1N6AD0CU2FN190397,active
Mitsubishi,Galant,WAUJC68E15A346457,retired
Volvo,S40,SCFEDEAN5CG379396,active
Lexus,SC,WBSWD9C57AP987904,in development
Mercedes-Benz,R-Class,1C3BCBFG0CN691302,in transit
Lotus,Esprit,WDDLJ7GB6FA649112,under analysis
Dodge,Avenger,1GYFK53209R609686,inactive
BMW,5 Series,3GYFNJE69BS884587,surveillance mode
Mazda,Navajo,3VW507AT1EM969850,inactive
Audi,Coupe GT,4T1BK1EB2EU024282,awaiting deployment
Ford,F250,1N6AA0CA8FN399500,undergoing training
Isuzu,Impulse,2C3CCAGG4FH999860,emergency standby
Ford,F250,5N1AA0NC4FN985396,reserve
Cadillac,CTS-V,WVGEF9BP9ED029303,destroyed
Volkswagen,New Beetle,WAUDH74F56N044392,lost in action
Mercedes-Benz,G-Class,WVGAV7AXXAW149780,under maintenance
Chrysler,Town & Country,1GYS3FEJ6DR766721,undergoing upgrades
Mercedes-Benz,CLK-Class,WAUHMAFC6EN333650,lost in action
Mercedes-Benz,CL-Class,WDDLJ9BBXFA221417,temporary storage
Chevrolet,Astro,3CZRE3H5XBG118835,temporary storage
Mercury,Capri,1ZVBP8JS7B5860211,reserve
Honda,del Sol,WUADUAFG9F7965328,undergoing testing
Lotus,Esprit Turbo,1N6AA0ED1FN530287,in transit
Mercedes-Benz,E-Class,5N1AA0NC1FN671592,active
Nissan,Pathfinder,WAUGL78EX6A529650,emergency standby
Dodge,Ram 1500,1FTEX1CM4BK077416,awaiting deployment
Toyota,Tacoma,1FTMF1CW9AK313945,under repair
Acura,RL,WA1EY94L48D621845,covert operation
Ferrari,599 GTB Fiorano,1G6KF54912U210733,surveillance mode
Maybach,57,KM8JT3AC3AU907109,undergoing training
Volkswagen,Golf,KMHEC4A47FA233071,emergency standby
Ford,Windstar,JN1BY1PR2FM992691,in transit
Jaguar,S-Type,WDDGF4HB3CF168815,reserve
Chrysler,Sebring,JTDBT4K30B4042145,standby
Acura,CL,SCFAD02A87G606809,retired
Land Rover,Range Rover Sport,WDDHF5KB8FB343090,destroyed
Ford,Econoline E350,3D7TT2CT5BG224178,undergoing training
Volkswagen,Passat,WVWAN7AN6EE109761,covert operation
Saab,9-5,WBXPA93474W529286,emergency standby
Mitsubishi,Lancer,5J8TB2H28AA070948,emergency standby
Mercedes-Benz,E-Class,WVGAV7AXXBW007172,critical condition
Dodge,Dakota,1C3CDFDH2ED744403,covert operation
BMW,X5 M,3GYFNGE34FS239859,under repair
Land Rover,Discovery,WAUAF68E55A031393,recalled
Cadillac,DeVille,JN8AE2KP1B9665245,under analysis
Nissan,Rogue,5FRYD4H65FB764314,in transit
Oldsmobile,88,WAUGL98E86A705283,emergency standby
Subaru,Legacy,JTEBU5JR5C5978584,undergoing upgrades
Infiniti,FX,5GAKVBED6BJ894778,under repair
Isuzu,Trooper,WBA3B9G59EN465395,in development
Lexus,RX,WA1LMAFE4FD969323,under maintenance
Kia,Sephia,5N1AA0NC1FN757050,under repair
Ford,Contour,JTHKD5BH9D2655019,under evaluation
Chevrolet,Camaro,JN8AF5MR2FT291797,in development
Dodge,Stealth,WA1LKAFP6AA578420,awaiting deployment
Cadillac,Fleetwood,KNDJT2A26D7826601,under analysis
GMC,Suburban 1500,JHMGE8G20AS751853,under repair
Plymouth,Volare,WAUDF98E75A944591,lost in action
Toyota,Celica,2G4WF551141476965,reassigned
Honda,Accord,1N6BF0KL2FN442401,emergency standby
Dodge,Ram Van 1500,WBA3V9C57F5286481,under evaluation
Chrysler,Pacifica,1G6DJ5ED6B0252316,undergoing training
Lexus,CT,1GYEC63N36R485479,reassigned
Ford,E350,KM8NU4CCXBU257861,reassigned
Suzuki,Grand Vitara,WAUVT58E35A872231,under evaluation
Ford,Mustang,WDDGF4HB1DA663206,undergoing testing
Cadillac,XLR,SALWR2VF3FA463125,active
Geo,Tracker,1ZVBP8AMXD5549408,under analysis
Mitsubishi,Truck,WDCYC3HF8BX147434,emergency standby
Ford,Courier,5NPDH4AE0FH896422,reserve
BMW,M,5LMJJ2HT6FE069288,emergency standby
Jaguar,XK Series,1NXBU4EEXAZ465271,in transit
Bentley,Arnage,1FMCU9C76AK081535,undergoing upgrades
Subaru,SVX,1GKS1EEF8CR349878,retired
GMC,Yukon,WBA3C3G5XEN777915,inactive
Buick,LeSabre,1J4NF1FB8AD304247,destroyed
Ford,F250,5J6TF1H51EL304939,critical condition
Mitsubishi,Pajero,WVGAV7AX4CW992392,under repair
Land Rover,Range Rover,WAURVAFD7BN806820,reserve
Honda,S2000,3C4PDCBB2DT053150,undergoing testing
Oldsmobile,Regency,1ZVBP8AN4A5102982,destroyed
Lotus,Exige,SCFFDAAE7CG466455,in development
Mercury,Lynx,WVWAP7AN8EE319305,surveillance mode
Chevrolet,Cobalt,5UXZW0C53D0417789,undergoing training
Volkswagen,Golf,YV440MBM7F1584793,critical condition
Mazda,Navajo,1GYEE637390255994,recalled
Dodge,Grand Caravan,1VWAP7A3XEC935451,in development
BMW,X5,WDDLJ7DB5EA049264,inactive
Pontiac,Bonneville,WBA3B3G52EN723396,recalled
Chevrolet,Cavalier,1G6YV36A765340931,reassigned
Toyota,Matrix,JTHBC1KS3A5787808,undergoing training
Chevrolet,Caprice,2G61R5S38D9342650,under evaluation
Dodge,Dakota Club,3GYFNAE32CS927853,under analysis
BMW,M Roadster,JTHBE1BL0FA777156,lost in action
Chevrolet,Corvette,WAUKG78E46A003397,undergoing training
Chrysler,PT Cruiser,2G4WF551241155498,undergoing testing
Mercedes-Benz,500SEC,WA1DVBFE6AD327928,surveillance mode
Volkswagen,New Beetle,1FTEX1C85AK421997,retired
Toyota,RAV4,KM8NU4CC4AU693331,recalled
Volvo,S80,4A4AP3AU3FE283095,under analysis
Mazda,929,WBADW7C55CE049618,critical condition
Volkswagen,Touareg,WAU3VAFR1BA691768,destroyed
Mazda,Tribute,WAUJC68E75A068387,reserve
Ford,LTD Crown Victoria,1FTEW1C86AK294387,emergency standby
GMC,Suburban 1500,2T2BK1BA6BC449671,destroyed
Jaguar,XJ Series,WAUKH94F87N852935,under evaluation
Ford,E350,5UXKU2C58F0145827,in development
BMW,6 Series,WP1AE2A27DL326718,covert operation
Ford,Bronco II,WBAKB0C52BC698099,undergoing testing
Suzuki,Swift,1G4GF5G38DF145862,recalled
Suzuki,SX4,WAUCFAFH1CN041756,reassigned
Pontiac,Sunfire,JTJBM7FX9D5808217,undergoing training
Cadillac,Escalade EXT,1GYS4MKJ1FR750256,under evaluation
Bentley,Azure,1G6DL67A090840693,lost in action
Mitsubishi,Galant,SCBZB25E02C775131,emergency standby
Ford,F250,5GADV23L75D361361,under maintenance
Audi,5000CS,3VWKP7AJ4CM864049,destroyed
Suzuki,Grand Vitara,WP0AA2A81AU479833,in transit
Chevrolet,3500,3VW1K7AJ7DM567191,in transit
Oldsmobile,Toronado,1HGCP2E37CA036081,temporary storage
Infiniti,QX56,WAUMFAFR1FA736490,undergoing training
Mercedes-Benz,CL-Class,3D4PG3FG6BT959962,in transit
Ford,Fairlane,JH4DC53083C696044,reassigned
Ford,Explorer Sport Trac,JTHBK1GGXF2684479,in development
Ford,Escort,WBAYM1C58DD806619,destroyed
Ford,GT,ZHWGU5AU1CL689865,temporary storage
Land Rover,Defender,JM1DE1HY0B0892997,in transit
Ford,Thunderbird,WBAEN33482P477872,destroyed
Jeep,Grand Cherokee,1G6AS5SX4E0543593,retired
Toyota,Yaris,4USBU53548L551408,under maintenance
Audi,riolet,3VWML7AJ8EM260026,reserve
Eagle,Talon,1J4PN2GK3AW961400,active
Mazda,MX-6,1GYS3AEF3CR784462,undergoing upgrades
Smart,Fortwo,1FAHP2D87DG544623,retired
Ford,Windstar,JTHBW1GG1D2655423,reassigned
Chevrolet,HHR,1FADP5CU6EL186504,inactive
Hyundai,Santa Fe,WBA3F9C52FK552990,recalled
Chevrolet,Express,19XFB4F2XDE368297,standby
Land Rover,Discovery,JH4CW2H56DC551480,covert operation
Nissan,200SX,5UXFG83518L606282,surveillance mode
Ford,Aerostar,1GYS4KEF1ER510778,under maintenance
Honda,Element,WBAPM775X9N063682,undergoing upgrades
Mitsubishi,Diamante,JHMZF1C48BS086626,reserve
Chevrolet,Tahoe,WVGAV7AX9AW163072,in development
Mercedes-Benz,SL-Class,WBAKB0C52CC987114,under maintenance
Mitsubishi,Sigma,YV1672MC7BJ351226,surveillance mode
Audi,A6,WAUJFAFH0AN204577,awaiting deployment
Mercedes-Benz,S-Class,1N6AA0EC9EN016919,under repair
Subaru,Legacy,1G6KP5E97AU591823,lost in action
Infiniti,EX,KNADM5A37F6564761,covert operation
Mercury,Cougar,5TDDK3DC6FS819456,under repair
Audi,riolet,1FTWW3B54AE891687,undergoing upgrades
Audi,A4,1G6YV36A195073418,inactive
Ford,Crown Victoria,WAULT64B94N025651,standby
Toyota,Xtra,WBAKG7C58BE049857,critical condition
BMW,Z4 M,JA4AP3AU8CZ779273,under analysis
Chevrolet,Blazer,JTEBU5JR5A5729991,reassigned
BMW,6 Series,1G6DG5EG0A0940528,in transit
Volvo,XC60,WP0AA2A85CU957304,temporary storage
Ford,Aerostar,5TDDK3DC1BS987614,reserve
Saturn,S-Series,WAUJF78K29N385656,reassigned
Lincoln,MKZ,5TDBY5G11ES274972,retired
Mitsubishi,Galant,3GYFK62867G214503,undergoing testing
Honda,Prelude,3G5DA03E72S754439,under repair
Mercedes-Benz,E-Class,4T1BK1EB6FU556619,under repair
Audi,Q7,1G4GD5GDXBF623677,in development
GMC,Sierra 1500,WBA6B2C53FD320452,covert operation
Hyundai,Santa Fe,WP1AB2A21FL633409,undergoing upgrades
Chevrolet,Express 3500,SAJWA8JH3EM393648,lost in action
Dodge,Neon,JN1BY1PR6FM800978,reserve
Chrysler,Town & Country,WAUVC68E32A566969,destroyed
Lincoln,MKX,1D7RE5GK3AS373283,under maintenance
Acura,RL,5UXFB93592L226439,under maintenance
Toyota,Celica,5FNYF3H24EB713419,retired
Mitsubishi,Montero,3C4PDCAB8CT286031,in transit
Volkswagen,CC,4T1BF1FK4CU909910,surveillance mode
Porsche,Carrera GT,WDDHF0EB4EA221488,in transit
Lotus,Esprit,3VW217AU7FM503012,temporary storage
Pontiac,Grand Prix,JH4CU2F48CC657511,standby
Honda,Accord,JN1AZ4EH0CM577935,emergency standby
Buick,Century,1G6KY54991U423647,under evaluation
Pontiac,Bonneville,5FRYD4H67GB897559,undergoing upgrades
Ford,Contour,1GYS3FEJ9BR196498,undergoing training
Buick,Reatta,KNADM4A39E6209230,lost in action
Saturn,S-Series,1GTC5MF94B8432736,awaiting deployment
Nissan,Pathfinder,W04GU5GC1B1170763,awaiting deployment
Mitsubishi,Starion,1D4PT4GK6BW654153,in transit
Nissan,Quest,WBALM7C55CE649315,undergoing upgrades
Honda,Civic,1N6AF0KX9FN682608,standby
Cadillac,Seville,3GYFNAE37ES222467,temporary storage
Volvo,S60,WAUDFAFC8EN060624,inactive
BMW,7 Series,1C4RJEAG4DC095258,standby
Volkswagen,Jetta,JH4KA96563C655861,under repair
Acura,SLX,1G6AE5S39E0416228,inactive
Ford,F350,1N4AA5AP8CC457853,retired
Eagle,Summit,5XYZG3AB8BG359775,awaiting deployment
GMC,Yukon,19XFB2E25CE905341,undergoing upgrades
Toyota,4Runner,1GTC5MF90B8116623,awaiting deployment
Suzuki,XL-7,1FTFW1E82AF947050,under analysis
Nissan,Quest,WBA6B8C59ED002031,undergoing testing
Subaru,Forester,1C6RD6PT5CS496072,retired
Scion,xB,WBAGG83411D000846,in development
Dodge,Viper,WBANV93518C859575,in development
Chevrolet,Camaro,WBAUP7C58DV320122,in transit
Dodge,Ram Van 3500,WDDNG7DBXCA211216,under evaluation
GMC,Vandura G3500,JHMZF1C62DS907658,undergoing testing
Mitsubishi,Lancer,KNAFU6A28C5545126,under analysis
Ford,Ranger,WAUGFAFRXEA490941,in development
Honda,Insight,JN8AE2KP8B9126069,reassigned
Lexus,GS,WBANE73576C094714,retired
Aston Martin,Vanquish S,YV1382MS8A2423390,lost in action
Porsche,911,WBA6B4C56DD146904,under maintenance
